teamOneWon,teamTwoWon,map2Team1SideBothPlayer1PlusMinus,map2Team1SideBothPlayer1Rating,map2Team1SideBothPlayer2PlusMinus,map2Team1SideBothPlayer2Rating,map2Team1SideBothPlayer3PlusMinus,map2Team1SideBothPlayer3Rating,map2Team1SideBothPlayer4PlusMinus,map2Team1SideBothPlayer4Rating,map2Team1SideBothPlayer5PlusMinus,map2Team1SideBothPlayer5Rating,map2Team2SideBothPlayer1PlusMinus,map2Team2SideBothPlayer1Rating,map2Team2SideBothPlayer2PlusMinus,map2Team2SideBothPlayer2Rating,map2Team2SideBothPlayer3PlusMinus,map2Team2SideBothPlayer3Rating,map2Team2SideBothPlayer4PlusMinus,map2Team2SideBothPlayer4Rating,map2Team2SideBothPlayer5PlusMinus,map2Team2SideBothPlayer5Rating
False,True,2,1.13,-4,1.13,-6,0.87,-4,0.79,-8,0.56,7,1.57,5,1.36,5,1.33,2,1.28,0,1.01
True,False,8,1.61,8,1.56,10,1.54,3,1.29,1,1.2,-5,0.81,-7,0.8,-5,0.73,-6,0.71,-7,0.68
False,True,1,1.31,1,1.26,-2,0.93,-5,0.78,-8,0.73,11,1.34,4,1.19,6,1.12,-7,0.93,-2,0.89
True,False,18,1.7,6,1.39,0,1.04,-4,0.88,-4,0.8,0,1.0,-8,0.86,-1,0.85,-3,0.82,-7,0.71
True,False,11,1.53,6,1.46,12,1.42,2,1.05,-8,0.74,0,1.03,-3,0.88,-6,0.81,-7,0.79,-8,0.7
True,False,9,1.48,0,1.12,3,1.02,-4,1.02,-5,0.84,0,1.04,1,1.02,0,1.0,-3,0.94,-6,0.89
True,False,12,1.87,8,1.44,9,1.43,-2,1.19,2,1.06,1,1.06,-5,0.75,-8,0.68,-7,0.6,-10,0.47
False,True,2,1.07,0,0.99,3,0.99,-8,0.72,-6,0.71,6,1.33,2,1.32,5,1.14,-1,0.96,-3,0.86
True,False,14,1.8,12,1.73,4,1.35,1,1.03,-3,0.97,-2,0.89,-3,0.75,-8,0.67,-6,0.61,-9,0.61
False,True,-5,0.79,-7,0.71,-5,0.65,-9,0.59,-11,0.38,16,2.03,8,1.5,8,1.46,5,1.44,-1,1.11
True,False,8,1.53,9,1.5,4,1.22,4,1.21,1,1.08,5,1.42,-3,1.07,-7,0.79,-11,0.59,-10,0.51
True,False,19,1.81,3,1.29,4,1.23,1,1.17,-6,0.85,-4,0.92,-7,0.91,-4,0.9,-1,0.9,-5,0.8
True,False,9,1.66,9,1.6,11,1.57,9,1.49,-1,1.21,-1,0.97,-7,0.63,-9,0.61,-10,0.55,-10,0.5
False,True,-2,1.08,-8,0.81,-6,0.79,-12,0.43,-16,0.2,12,1.91,17,1.67,9,1.5,8,1.43,-2,0.99
True,False,15,1.98,2,1.27,3,1.26,6,1.26,0,1.13,-2,1.03,-5,0.88,-3,0.85,-8,0.76,-8,0.75
False,True,2,1.1,0,1.04,-7,0.78,-3,0.73,-10,0.61,8,1.42,7,1.36,9,1.3,0,1.08,-7,0.8
False,True,11,1.46,7,1.45,3,1.08,-3,0.9,-6,0.83,-1,1.32,6,1.05,0,0.87,-5,0.85,-14,0.54
False,True,-6,0.82,-8,0.56,-10,0.55,-9,0.52,-11,0.52,14,1.78,13,1.78,10,1.49,5,1.36,2,1.2
False,True,-4,1.08,-7,0.66,-9,0.61,-6,0.59,-8,0.55,13,1.87,13,1.82,7,1.49,6,1.31,-5,0.97
False,True,0,1.09,-6,0.81,-4,0.79,-10,0.68,-10,0.61,14,1.57,12,1.56,7,1.48,-3,1.05,0,0.99
True,False,10,1.42,11,1.27,6,1.27,-8,0.87,-8,0.85,12,1.37,-5,1.05,0,1.03,-9,0.89,-9,0.76
True,False,3,1.24,5,1.12,2,1.09,-1,1.01,-1,0.91,2,1.14,1,1.09,2,0.96,-8,0.83,-8,0.74
True,False,5,1.25,2,1.13,0,1.08,-3,0.97,-5,0.87,13,1.56,-2,1.23,4,1.11,-4,0.9,-12,0.69
False,True,-4,1.13,3,1.12,1,1.08,-8,0.89,-11,0.63,9,1.41,6,1.33,6,1.21,-2,0.88,-4,0.84
False,True,-5,0.87,-8,0.66,-6,0.66,-7,0.6,-14,0.37,10,1.81,13,1.64,10,1.44,1,1.17,3,1.1
True,False,18,1.9,8,1.32,4,1.32,2,1.27,3,1.0,0,0.96,-4,0.8,-8,0.7,-10,0.6,-13,0.47
True,False,14,1.78,1,1.15,4,1.1,4,1.07,-4,0.89,9,1.6,0,1.03,-5,0.79,-12,0.58,-11,0.57
True,False,9,1.67,7,1.65,9,1.59,0,1.18,-1,1.0,-6,1.02,-2,0.88,-2,0.85,-3,0.8,-6,0.64
True,False,13,2.05,6,1.66,7,1.56,4,1.29,3,1.28,-3,0.82,-4,0.76,-6,0.59,-6,0.43,-14,0.22
True,False,6,1.74,8,1.64,5,1.56,5,1.53,2,1.12,4,1.38,-5,0.72,-6,0.62,-8,0.56,-11,0.47
False,True,10,1.54,-6,0.96,-2,0.92,-2,0.92,-9,0.69,7,1.48,3,1.34,0,1.05,-4,0.94,-1,0.89
False,True,7,1.31,-1,1.04,-1,0.99,-7,0.69,-15,0.32,9,1.8,3,1.35,4,1.28,4,1.26,-6,0.73
True,False,13,2.02,5,1.34,4,1.29,3,1.25,-6,0.7,-1,1.12,-3,0.93,-1,0.9,-7,0.65,-7,0.56
True,False,11,1.59,8,1.39,2,1.08,-6,0.91,-5,0.83,9,1.47,0,1.1,0,1.09,-10,0.65,-10,0.59
False,True,-2,1.1,-1,0.91,-6,0.73,-5,0.7,-4,0.69,6,1.61,6,1.59,5,1.37,2,1.21,-1,1.09
False,True,11,1.51,0,1.07,-4,1.03,-6,0.88,-4,0.82,12,1.73,6,1.46,-4,0.87,-5,0.81,-6,0.72
False,True,-3,0.89,-5,0.82,-5,0.73,-7,0.57,-9,0.48,14,2.03,5,1.6,5,1.49,4,1.24,1,1.2
False,True,-1,1.17,1,1.14,-5,0.81,-5,0.67,-9,0.64,6,1.48,5,1.33,5,1.3,6,1.3,-3,0.98
True,False,16,2.07,11,1.76,7,1.64,4,1.37,2,1.04,-7,0.83,-6,0.7,-6,0.64,-12,0.47,-13,0.33
True,False,5,1.37,7,1.3,-1,1.16,2,1.09,1,0.86,-2,1.08,0,1.05,1,1.02,-4,0.96,-13,0.46
False,True,-3,0.83,-4,0.8,-8,0.68,-8,0.57,-19,0.09,17,2.16,15,1.87,7,1.29,5,1.2,-2,0.94
False,True,2,1.11,0,1.08,-2,1.01,-5,0.79,-8,0.65,14,1.75,3,1.22,1,1.09,0,0.94,-5,0.82
False,True,-2,0.9,-10,0.56,-7,0.53,-9,0.41,-12,0.36,15,2.0,9,1.91,8,1.69,2,1.35,6,1.24
True,False,7,1.48,6,1.4,3,1.09,1,1.0,-4,0.88,3,1.21,-1,1.07,0,1.05,-9,0.73,-7,0.66
False,True,5,1.13,-1,1.01,-1,0.96,-6,0.94,-11,0.71,11,1.34,4,1.31,5,1.18,-4,0.96,-5,0.96
True,False,2,1.31,4,1.25,-1,1.06,-6,0.82,-10,0.74,6,1.3,4,1.19,0,1.11,3,1.1,-2,0.84
True,False,5,1.56,9,1.52,11,1.38,4,1.18,-7,0.67,-1,1.05,-3,1.01,-5,0.83,-4,0.82,-11,0.49
False,True,1,1.02,-12,0.49,-10,0.44,-12,0.39,-12,0.27,21,2.23,7,1.74,8,1.7,3,1.27,6,1.23
False,True,-4,0.96,-2,0.94,-5,0.86,-11,0.63,-16,0.36,12,1.72,11,1.61,9,1.49,3,1.17,2,1.04
True,False,10,1.93,13,1.93,7,1.7,4,1.3,1,1.05,-3,0.85,-6,0.8,-8,0.63,-9,0.6,-10,0.58
False,True,2,1.27,11,1.24,-4,0.94,-7,0.94,-10,0.83,18,1.39,9,1.26,-8,1.01,-7,0.94,-5,0.89
True,False,12,1.83,6,1.55,4,1.55,3,1.36,-2,1.03,2,1.2,-6,0.88,-6,0.69,-4,0.66,-9,0.47
False,True,2,1.1,-7,0.45,-8,0.38,-11,0.29,-10,0.21,12,2.16,9,1.73,7,1.64,3,1.55,3,1.17
True,False,12,1.77,12,1.71,8,1.43,3,1.29,-2,1.04,-4,0.87,-6,0.83,-3,0.73,-11,0.59,-10,0.5
True,False,5,1.48,9,1.37,2,1.18,1,1.18,-4,0.87,-2,1.17,-1,1.03,0,0.98,2,0.87,-12,0.5
True,False,14,1.87,6,1.49,8,1.45,4,1.32,-2,1.04,-5,0.97,-4,0.8,-6,0.76,-5,0.72,-11,0.34
False,True,-3,0.76,-7,0.55,-6,0.51,-7,0.46,-7,0.46,13,2.37,8,1.8,6,1.46,2,1.33,1,1.2
False,True,-2,0.91,-4,0.78,-2,0.78,-9,0.72,-7,0.67,8,1.79,3,1.32,3,1.28,3,1.16,1,1.12
True,False,11,1.96,9,1.86,7,1.77,5,1.57,3,1.48,-3,0.7,-4,0.69,-8,0.5,-9,0.47,-13,0.06
True,False,7,1.6,10,1.4,1,1.13,-4,0.93,-10,0.85,9,1.44,6,1.27,-5,0.96,-5,0.93,-11,0.8
True,False,8,1.26,-1,1.11,-3,1.05,4,1.05,-4,0.85,1,1.08,1,1.04,-2,0.99,0,0.99,-5,0.82
False,True,-5,1.06,-1,1.01,-4,0.97,-7,0.91,-5,0.72,16,1.76,11,1.52,0,1.24,0,1.07,-6,0.9
True,False,9,1.83,9,1.63,7,1.46,3,1.31,0,1.24,-3,1.0,-4,0.73,-6,0.71,-8,0.64,-8,0.63
True,False,10,1.59,2,1.47,5,1.44,2,1.23,2,1.07,2,1.11,0,1.04,-3,0.8,-7,0.66,-13,0.53
False,True,1,1.22,-5,0.84,-10,0.57,-10,0.55,-13,0.47,18,1.94,13,1.79,10,1.48,-1,1.19,-3,0.91
True,False,11,1.55,8,1.48,8,1.27,3,1.16,-3,1.04,6,1.13,-4,0.97,-9,0.73,-8,0.69,-13,0.37
True,False,12,2.14,14,1.81,5,1.41,2,1.14,1,1.14,-2,1.04,-2,0.77,-5,0.62,-13,0.32,-13,0.15
False,True,1,1.18,-6,0.55,-10,0.41,-11,0.35,-15,0.32,10,1.88,10,1.82,12,1.77,3,1.51,6,1.48
False,True,13,1.61,6,1.11,2,1.07,-6,0.86,-16,0.74,20,1.76,2,1.18,-4,0.94,-6,0.9,-12,0.75
False,True,1,1.15,3,1.11,1,1.05,-9,0.6,-8,0.6,8,1.64,0,1.25,2,1.18,3,0.99,-3,0.79
True,False,5,1.45,-1,1.19,4,1.12,4,1.05,0,0.91,9,1.45,-1,1.16,-2,1.01,-6,0.73,-13,0.6
True,False,9,1.46,4,1.35,7,1.31,1,0.96,-6,0.81,2,1.21,1,1.0,-2,0.95,-7,0.85,-9,0.6
True,False,12,1.93,10,1.71,3,1.37,0,0.97,-5,0.95,1,1.14,-5,0.71,-5,0.68,-5,0.62,-6,0.61
True,False,17,2.23,10,1.68,3,1.46,3,1.32,2,1.31,-1,1.25,-9,0.41,-9,0.4,-9,0.38,-10,0.36
True,False,13,1.52,7,1.38,3,1.29,-3,0.92,-4,0.91,6,1.29,-1,1.2,-2,0.86,-7,0.56,-13,0.45
False,True,0,1.04,-3,0.78,-5,0.67,-7,0.58,-5,0.56,15,2.26,2,1.48,5,1.45,-2,1.2,-3,0.97
True,False,6,1.33,4,1.22,1,1.19,1,1.09,2,1.06,-1,1.16,-2,0.88,-4,0.87,-2,0.81,-8,0.6
False,True,-1,1.04,-7,0.86,-6,0.7,-8,0.56,-9,0.4,11,1.9,12,1.66,1,1.49,8,1.46,-2,0.82
False,True,-4,0.89,-4,0.84,-8,0.51,-7,0.5,-7,0.5,10,1.84,5,1.47,7,1.47,3,1.33,4,1.16
True,False,7,1.57,8,1.48,2,1.32,3,1.27,-1,1.1,0,1.05,-1,0.96,-5,0.9,-7,0.8,-6,0.68
True,False,9,1.62,10,1.6,6,1.27,4,1.18,2,1.15,-4,0.89,-2,0.85,-4,0.75,-14,0.51,-11,0.46
False,True,1,1.11,0,0.91,-2,0.85,-6,0.83,-9,0.82,9,1.58,7,1.39,-1,1.17,1,1.05,-2,1.03
True,False,14,1.92,13,1.84,8,1.64,7,1.28,1,1.25,-8,0.65,-7,0.64,-9,0.48,-10,0.48,-10,0.44
True,False,2,1.53,8,1.5,3,1.33,2,1.21,4,1.04,-1,1.15,-4,0.98,-4,0.69,-5,0.59,-10,0.48
False,True,10,1.36,7,1.22,-5,1.01,-8,0.82,-16,0.8,16,1.54,15,1.45,-3,0.98,-12,0.94,-4,0.9
False,True,6,1.36,1,1.09,-8,0.86,-12,0.66,-9,0.6,7,1.41,2,1.26,4,1.23,7,1.21,0,1.17
True,False,11,1.54,7,1.28,4,1.24,-2,1.13,0,1.04,-2,1.03,-4,0.99,-3,0.96,-2,0.93,-10,0.64
True,False,11,1.59,6,1.46,3,1.15,-2,1.13,2,1.11,-1,0.94,0,0.88,-5,0.8,-9,0.77,-6,0.76
True,False,15,1.49,5,1.27,-1,1.12,-6,1.05,-6,0.85,1,1.23,1,1.23,1,1.07,-4,0.96,-6,0.9
False,True,2,1.22,3,1.14,-3,1.05,-2,0.89,-8,0.67,7,1.37,6,1.3,1,1.15,2,0.96,-10,0.68
False,True,-1,1.22,-2,1.12,-2,1.12,-2,0.9,-11,0.62,12,1.76,9,1.42,0,1.13,-3,1.06,-1,0.89
True,False,6,1.66,11,1.65,2,1.23,4,1.16,-8,0.72,0,1.07,-3,1.03,-5,0.9,-4,0.88,-4,0.75
True,False,8,1.61,0,1.3,7,1.29,3,1.27,0,1.01,-3,0.98,-3,0.93,0,0.92,-5,0.69,-7,0.58
True,False,2,1.35,2,1.17,0,1.0,-1,0.95,-4,0.85,9,1.23,1,1.21,4,1.21,-3,1.0,-10,0.87
False,True,0,1.13,-1,1.1,-2,0.97,-5,0.8,-9,0.54,10,1.65,11,1.58,2,1.02,-3,0.9,-3,0.89
True,False,10,1.55,3,1.3,1,1.18,0,1.11,0,1.09,0,1.11,-2,1.08,-2,0.99,0,0.94,-11,0.47
True,False,2,1.41,7,1.39,6,1.32,4,1.12,-12,0.69,5,1.36,1,1.14,-5,1.0,-5,0.81,-6,0.78
True,False,11,1.71,9,1.36,3,1.29,3,1.23,0,1.21,-3,1.02,-2,0.9,-5,0.73,-9,0.65,-8,0.62
False,True,0,1.28,-1,1.04,-3,0.84,-6,0.72,-8,0.55,7,1.48,9,1.41,6,1.39,-1,1.02,-3,0.92
True,False,19,2.44,7,1.39,2,1.2,-1,0.98,-2,0.89,0,1.22,-5,0.73,-3,0.71,-7,0.6,-10,0.53
False,True,0,1.05,-4,0.8,-7,0.7,-7,0.68,-8,0.37,5,1.49,6,1.25,6,1.22,6,1.2,0,1.01
False,True,5,1.34,0,1.22,0,1.08,-7,0.87,-10,0.76,9,1.45,3,1.22,0,1.08,0,1.02,-2,0.89
True,False,8,1.42,4,1.23,2,1.2,2,1.14,0,1.0,1,1.15,0,0.99,-7,0.82,-4,0.76,-7,0.57
False,True,1,0.91,-2,0.86,-6,0.81,-6,0.81,-7,0.69,3,1.29,7,1.28,5,1.26,3,1.17,2,1.1
True,False,1,1.3,6,1.26,5,1.16,9,1.13,-3,0.86,-4,1.03,2,1.0,-2,1.0,-6,0.82,-8,0.79
True,False,7,1.31,8,1.27,0,1.05,-4,0.94,-8,0.82,-2,1.21,0,1.05,-3,0.99,-3,0.89,-1,0.88
True,False,4,1.29,2,1.12,1,1.1,1,1.08,0,0.94,1,1.24,1,1.11,-1,1.01,-7,0.93,-2,0.78
False,True,3,1.25,5,1.2,-1,1.05,-1,0.99,-10,0.44,9,1.54,4,1.29,-2,1.1,-5,0.84,-4,0.79
False,True,-1,0.98,-1,0.96,-2,0.9,-11,0.52,-9,0.42,9,1.67,9,1.63,8,1.52,1,1.05,-4,0.71
False,True,4,1.35,3,1.06,0,0.95,-4,0.87,-9,0.84,6,1.29,7,1.24,-1,1.23,-2,0.97,-5,0.84
True,False,14,1.92,8,1.65,6,1.57,2,1.0,-3,0.95,0,0.87,-6,0.76,-6,0.59,-9,0.4,-11,0.31
True,False,8,1.56,8,1.5,11,1.42,-1,0.87,-9,0.74,1,1.18,2,1.16,-6,0.9,-7,0.79,-7,0.66
True,False,15,1.93,6,1.44,3,1.44,0,0.87,-5,0.76,4,1.29,3,1.04,-3,0.99,-12,0.48,-11,0.44
False,True,1,1.25,-1,0.95,-4,0.87,-8,0.81,-8,0.8,10,1.83,6,1.29,5,1.19,-1,0.96,-2,0.94
False,True,3,1.29,5,1.29,1,1.22,-9,0.75,-8,0.62,6,1.47,4,1.36,5,1.17,-3,1.11,-5,0.76
True,False,3,1.29,-1,0.97,-3,0.95,0,0.89,-4,0.87,8,1.42,2,1.19,1,1.18,-2,1.08,-7,0.71
True,False,9,1.69,8,1.55,3,1.36,2,1.08,-1,1.0,5,1.25,-3,1.1,-5,0.73,-9,0.61,-13,0.47
True,False,12,1.56,4,1.17,1,1.03,-3,0.87,-6,0.76,6,1.43,5,1.37,1,0.86,-10,0.6,-10,0.48
False,True,-1,1.03,-7,0.95,-3,0.82,-4,0.8,-7,0.64,9,1.52,3,1.38,2,1.32,5,1.23,3,1.15
True,False,8,1.41,-1,1.05,2,1.05,1,0.98,-7,0.79,3,1.27,4,1.15,-2,1.02,-5,0.83,-5,0.76
True,False,10,1.54,5,1.3,5,1.26,-2,0.97,-8,0.8,-1,1.19,1,1.13,0,1.04,-4,0.84,-7,0.77
True,False,12,1.74,9,1.4,5,1.23,-4,0.88,-6,0.66,0,1.29,-2,0.97,0,0.95,-5,0.83,-10,0.7
False,True,2,1.09,6,1.06,-4,0.96,-7,0.95,-7,0.82,15,1.55,7,1.2,1,1.12,-7,0.88,-9,0.75
True,False,12,1.77,7,1.33,2,1.2,-2,1.01,-4,0.91,3,1.1,-4,0.9,-5,0.84,-5,0.83,-7,0.73
True,False,5,1.49,9,1.26,4,1.2,-2,0.96,-7,0.85,0,1.17,0,1.09,-1,0.96,-6,0.83,-5,0.79
True,False,9,1.81,5,1.43,1,1.15,1,0.95,-4,0.86,5,1.28,0,0.98,-7,0.79,-6,0.78,-7,0.77
True,False,11,1.6,10,1.51,3,1.41,5,1.38,3,1.28,-4,0.82,-4,0.77,-7,0.74,-7,0.64,-10,0.49
True,False,12,1.98,6,1.59,7,1.57,2,1.27,-1,1.09,2,1.26,-4,0.99,-6,0.58,-8,0.42,-11,0.31
True,False,9,1.71,4,1.58,4,1.48,6,1.28,1,1.18,-4,0.85,-3,0.81,-4,0.8,-7,0.73,-6,0.65
True,False,12,1.63,1,1.27,-2,1.23,5,1.22,1,1.01,-2,1.07,0,1.02,-2,0.92,-5,0.79,-8,0.7
True,False,8,1.45,5,1.3,2,1.15,-1,1.11,2,1.09,11,1.6,-5,0.87,-4,0.68,-7,0.65,-12,0.48
False,True,5,1.22,2,1.21,-2,0.98,-3,0.91,-4,0.85,5,1.36,2,1.35,1,0.96,1,0.92,-7,0.91
True,False,7,1.42,3,1.27,5,1.24,0,1.14,2,1.1,7,1.44,-3,0.96,-4,0.8,-7,0.8,-10,0.56
True,False,19,1.99,7,1.5,0,1.22,0,0.93,-4,0.84,-4,0.99,-5,0.86,-4,0.8,-3,0.72,-6,0.65
True,False,13,1.74,-2,1.15,0,1.06,1,1.06,0,0.98,4,1.34,2,1.19,1,1.03,-8,0.65,-12,0.43
True,False,7,1.44,3,1.32,5,1.28,3,1.23,2,1.16,4,1.29,-4,0.93,-7,0.66,-5,0.66,-9,0.6
False,True,-1,1.1,-4,0.91,-4,0.86,-5,0.85,-6,0.79,12,1.71,5,1.38,6,1.26,0,1.07,-4,0.79
True,False,5,1.37,6,1.35,3,1.16,1,1.12,-9,0.7,3,1.36,1,1.13,0,1.04,-1,1.04,-9,0.67
True,False,7,1.34,2,1.28,4,1.2,-4,0.97,-8,0.78,5,1.38,0,1.15,-3,0.99,0,0.93,-5,0.77
True,False,7,1.63,6,1.57,6,1.47,2,1.36,5,1.25,-4,0.89,-5,0.68,-7,0.63,-5,0.52,-8,0.47
True,False,6,1.34,9,1.3,3,1.18,8,1.11,0,0.98,4,1.11,0,1.08,-2,0.89,-18,0.82,-13,0.69
True,False,6,1.62,9,1.6,6,1.38,3,1.31,1,1.26,0,1.03,-2,0.81,-6,0.67,-8,0.5,-9,0.38
False,True,-2,0.88,-7,0.72,-2,0.71,-6,0.6,-9,0.49,9,1.81,10,1.64,2,1.56,5,1.54,0,1.11
False,True,6,1.35,2,1.23,-4,0.78,-5,0.67,-14,0.54,12,1.75,4,1.39,2,1.26,2,1.15,-6,0.86
True,False,0,1.18,8,1.18,4,1.09,-2,1.06,-11,0.94,7,1.21,8,1.17,5,1.07,-4,0.98,-19,0.86
True,False,16,1.66,4,1.12,1,1.08,-2,0.97,-3,0.89,6,1.11,-3,0.98,-6,0.91,-5,0.82,-8,0.69
False,True,5,1.25,5,1.14,-3,1.08,-6,0.79,-15,0.58,10,1.36,4,1.25,3,1.23,0,0.93,-4,0.88
True,False,12,1.63,8,1.44,0,1.08,0,1.0,-8,0.83,2,1.15,1,1.06,-4,0.86,-6,0.86,-5,0.83
True,False,15,1.83,5,1.44,2,1.32,1,1.11,-1,1.03,-3,0.79,-5,0.78,-4,0.76,-5,0.74,-8,0.57
True,False,17,1.83,5,1.23,7,1.21,3,1.16,-2,0.9,5,1.32,3,1.06,-11,0.69,-10,0.66,-18,0.47
True,False,7,1.7,9,1.62,6,1.52,5,1.41,1,1.32,-2,0.85,-2,0.84,-9,0.57,-5,0.53,-11,0.36
True,False,10,1.42,10,1.39,4,1.23,6,1.18,-9,0.81,6,1.22,-5,0.89,-8,0.87,-7,0.83,-8,0.78
False,True,8,1.59,4,1.3,1,1.1,-4,1.08,-5,0.76,5,1.21,2,1.21,0,1.05,-5,0.97,-7,0.87
True,False,7,1.71,6,1.67,8,1.66,10,1.52,-1,1.17,-4,0.91,-7,0.63,-5,0.56,-7,0.56,-8,0.42
True,False,11,1.55,5,1.46,4,1.45,2,1.32,2,1.27,-3,0.78,-6,0.75,-3,0.7,-3,0.69,-10,0.46
False,True,-2,1.07,-2,1.02,-3,0.94,0,0.88,-4,0.78,4,1.4,7,1.35,8,1.24,0,1.17,-9,0.64
True,False,10,1.6,6,1.4,2,1.28,2,1.16,-4,0.96,2,1.12,-3,1.08,-7,0.88,-5,0.84,-4,0.79
True,False,9,1.84,9,1.58,4,1.55,4,1.41,3,1.33,2,1.02,-6,0.68,-9,0.49,-9,0.38,-10,0.36
False,True,2,1.21,4,1.15,0,1.07,-9,0.9,-4,0.89,16,1.6,0,1.08,-2,0.97,-5,0.83,-5,0.75
True,False,2,1.33,-2,1.09,-1,1.09,0,1.03,2,1.02,0,1.11,3,1.07,4,1.05,-4,0.98,-4,0.83
False,True,4,1.41,0,0.97,-3,0.97,-1,0.96,-4,0.78,2,1.32,2,1.31,3,1.08,-1,0.95,-4,0.82
True,False,14,1.96,7,1.76,4,1.33,1,1.28,0,0.8,-2,0.97,-3,0.88,-5,0.79,-7,0.61,-11,0.42
True,False,7,1.42,6,1.35,2,1.14,-2,1.08,-3,0.97,-5,1.09,1,1.09,-2,0.91,-3,0.84,-8,0.71
False,True,-7,0.52,-7,0.47,-8,0.42,-9,0.4,-11,0.24,15,2.24,10,2.12,6,1.41,4,1.29,5,1.29
True,False,5,1.39,4,1.38,5,1.36,3,1.33,3,1.11,2,1.21,-3,0.91,-6,0.72,-8,0.71,-6,0.7
False,True,1,1.11,0,1.06,-3,0.94,-3,0.75,-11,0.71,7,1.39,10,1.34,7,1.33,-4,0.97,-5,0.87
False,True,3,1.19,5,1.12,-3,1.07,-7,0.77,-9,0.59,10,1.81,2,1.19,3,1.12,-2,1.04,-2,0.89
False,True,0,0.96,-2,0.88,-6,0.87,-3,0.82,-9,0.66,10,1.72,7,1.45,2,1.12,-1,1.04,-1,0.95
False,True,0,0.87,-4,0.77,-6,0.64,-7,0.57,-9,0.46,9,2.02,6,1.5,4,1.45,4,1.4,2,1.2
True,False,19,1.68,5,1.21,-3,0.97,-6,0.89,-11,0.8,5,1.35,-2,1.11,1,1.09,-3,0.88,-5,0.83
True,False,8,1.34,3,1.25,-4,1.13,-4,1.04,-7,0.83,8,1.35,1,1.14,0,1.12,-3,1.1,-2,1.08
True,False,13,1.76,5,1.23,2,1.2,-1,1.04,-5,0.86,1,1.08,-1,1.04,-1,0.86,-8,0.63,-8,0.62
False,True,3,1.24,8,1.24,-1,0.97,-2,0.95,-10,0.81,5,1.41,1,1.08,3,0.99,-1,0.95,-8,0.83
True,False,7,1.5,7,1.41,1,1.38,3,1.24,-1,1.23,0,1.12,-2,0.96,-4,0.94,-6,0.72,-6,0.68
False,True,-7,0.76,-7,0.61,-8,0.47,-12,0.29,-10,0.26,10,2.02,14,1.89,10,1.74,7,1.37,3,1.18
False,True,7,1.3,2,1.15,-3,0.96,-6,0.87,-5,0.82,9,1.43,2,1.21,-5,1.08,3,0.98,-4,0.91
True,False,6,1.54,5,1.37,7,1.31,4,1.25,1,1.2,0,0.9,-5,0.87,-4,0.84,-5,0.78,-9,0.66
True,False,12,1.58,6,1.32,-3,1.06,-7,0.68,-9,0.52,5,1.28,3,1.13,3,1.12,-7,0.86,-4,0.85
True,False,15,2.4,12,1.79,4,1.73,3,1.37,2,1.27,-6,0.6,-7,0.53,-7,0.52,-7,0.48,-9,0.47
False,True,6,1.27,-3,1.03,-6,0.94,-5,0.87,-4,0.78,15,1.38,4,1.33,1,1.05,-4,1.03,-6,0.86
False,True,-3,1.0,-4,0.89,-4,0.74,-4,0.74,-9,0.46,14,1.74,5,1.38,6,1.37,2,1.35,-4,0.93
False,True,-4,0.71,-5,0.56,-8,0.47,-11,0.23,-12,0.19,16,2.35,11,1.99,5,1.87,8,1.51,0,1.22
True,False,12,1.75,8,1.66,4,1.29,6,1.26,2,1.03,-2,1.03,-1,1.02,0,0.97,-12,0.48,-17,0.21
False,True,-4,0.97,-1,0.81,-10,0.71,-4,0.69,-8,0.57,11,1.54,6,1.46,6,1.44,6,1.4,-2,1.04
True,False,7,1.53,2,1.44,7,1.41,3,1.26,2,1.12,-1,1.04,-5,0.82,-2,0.8,-3,0.77,-11,0.54
False,True,-4,0.92,-5,0.79,-6,0.78,-4,0.74,-8,0.56,10,1.5,2,1.4,0,1.35,7,1.3,6,1.18
True,False,17,1.99,5,1.37,5,1.35,5,1.35,0,1.21,1,0.9,-7,0.7,-5,0.67,-9,0.56,-12,0.52
False,True,-1,1.02,-4,0.85,-4,0.77,-6,0.7,-8,0.57,8,1.61,6,1.27,3,1.22,4,1.19,2,1.14
False,True,-8,0.84,-5,0.75,-7,0.75,-2,0.73,-9,0.47,17,1.79,9,1.38,3,1.3,1,1.1,0,1.09
True,False,8,1.51,6,1.31,5,1.24,4,1.21,0,1.08,0,1.1,-2,1.01,-5,0.92,-4,0.78,-13,0.7
False,True,4,1.29,-3,0.8,-5,0.77,-4,0.69,-10,0.66,9,1.59,7,1.56,7,1.27,-1,1.24,-4,0.92
False,True,-1,1.16,-1,1.12,3,1.07,-4,0.95,-8,0.76,9,1.55,7,1.34,5,1.13,-2,1.1,-9,0.71
False,True,5,1.11,-1,0.99,-3,0.97,-5,0.81,-5,0.8,10,1.67,1,1.24,0,1.09,-2,0.95,-1,0.9
False,True,0,1.05,-3,0.9,-4,0.68,-6,0.65,-12,0.37,11,1.89,7,1.63,3,1.31,-1,0.96,0,0.95
False,True,0,1.09,-5,0.89,-5,0.79,-8,0.69,-5,0.67,8,1.63,12,1.57,3,1.2,2,1.17,-3,1.11
False,True,-3,0.87,-6,0.81,-5,0.75,-7,0.72,-5,0.65,6,1.58,7,1.52,5,1.42,6,1.29,-1,1.16
True,False,11,1.37,7,1.15,-1,1.07,-4,0.91,-9,0.81,5,1.14,1,1.12,1,1.0,-5,0.94,-8,0.92
