playerId,playerName
20987,Breno 'brnz4n' Poletto
18835,Rafael 'saffee' Costa
11154,Raphael 'exit' Lacerda
21037,Felipe 'insani' Yuji
19750,André 'drop' Abreu
22777,Diogo 'diozera' Oliveira Nunes
19972,Cristopher 'ckzao' Chalus
20885,Leonardo 'fREQ' Kurussu
17219,Ruann 'keiz' Rotondano
21917,Marcel 'mxa' Autran
21026,Pedro 'betinho' Umberto
23552,Majed 'slashzz' Ahmad
24146,Lucas 'lezy' da Silva Mota
23549,Maximiliano 'MaxOff' Elefanté
23957,Isaac 'neozix' Bruce
23550,Gustavo 'divine' Santicioli Altapini
17277,Guido 'guidimon' Romano
12375,Ezequiel 'KUN' Palmero
15687,Thomas 'christo' Navales
23379,Santiago 'santt1g' Freire
20531,Leonardo 'ABM' Acuña
10828,Michael 'dok' Marques
21638,Gabriel 'leleo' Rezende
22085,Henzo 'spinnie' Macri
14781,Vinicius 'vhz' Santana
10570,Denis 'dzt' Fischer
20577,Bruno 'Bruninho' Rodrigues
22084,Leonardo 'mello' Melo
22404,Diogo 'cerolzin' Terto
22559,João 'Jotag3' Gabriel
16774,Gustavo 'GYZER' Ribeiro
22956,Gabriel 'lash' Sampaio
22364,Jonatan 'j0w' Sperotto
22957,Lucas 'stAx' Scharenberg
24178,João 'Straafer' Andrade
22569,Pedro 'ritz' Espechit
21290,Henrique 'perez' Perez
20674,Rawan 'beg0d' Tavares
21802,Mariana 'mari' Preste
23092,Sofia 'Sofiaxyz' Castelli
22232,Amanda 's1non' Paulino
21733,Mariana 'LyttleZ' Sabia
20501,Gabriela 'bokor' Bokor
22852,Matteo 'Dahq' Dahlquist
23708,Milo '1Nalle' Schmidt
23704,Emanuel 'k1' Biström
23705,Julian 'jullemann' Hammarström
23278,Olle 'Olleja' Jacobsson
23281,Elias 'musinko' Westergaard
23280,Thilion 'tA1LUNGG' Nehro
23282,Karl 'kakura7' Hedin
24160,Wilmer 'Skumpish' Segerdahl
23696,Leo 'Wonder' Wänlund
23698,Charlie 'StraXter' Eroldsson
23697,Isak 'f0ppa' Forsberg
22264,Pontus 'kentaan' Gustson
22263,Mattis 'Maddis' Johansson
23286,Emil 'EmilS' Suvala
23287,Noah 'BallongIgor' Lindfors
23706,Emil 'lytikern' Grahn
23707,Sixten 'sixten' Östergren Hermansson
23288,Kristian 'slinky101' Koski
13317,Áron 'Aaron' Homoki
21008,Armand 'SHIFTZZZ' Hegedüs
22291,Petz 'Memeske' Bálint
16495,Kornél 'kory' Szedlár
24152,Palkovics 'playN' Tamás
20882,Jurus 'Kamion' Zsolt
12317,Fodor 'fleav' Levente
8733,Patrik 'bodito' Boda
14202,András 'coolio' Fercsák
21786,Xavér 'xavi' Hebők
22283,Bálint 'makszi' Sánta
22286,Dániel 'NONS3NS' Werner
24154,Fodor 'Szkvrtl' Dániel
24153,Benczik 'Totya' Tamás
22284,Bence 'flasi' Sánta
24158,Kovács 'Troll2k' Bálint
24157,Besenyei 'besi' Bálint
24159,Lázár 'Rajmex' Rajmund
24156,Csizmadi 'HypeHaistos' Tamás
24155,Jurácsik 'yERKA' Dávid
18731,Damien 'wasiNk' Dufour
21142,Bartek 'mASKED' Trybuła
20309,Bartosz 'bnox' Niebisz
24179,Adrian 'SpavaQu' Stojek
20284,Martin 'maaryy' Nakonieczny
20283,Tomasz 'tomiko' Uroda
7266,Florian 'syrsoN' Rische
5794,Johannes 'tabseN' Wodarz
14929,Jon 'JDC' de Castro
19899,Karim 'Krimbo' Moussa
19284,David 'prosus' Hesse
21362,Danila 'TruNiQ' Polymordvinov
22039,Danil 'danistzz' Roslyakov
19575,Daniil 'X5G7V' Maryshev
17316,Georgiy 'Vert' Kinzyagulov
20956,Timofey 'fozil' Komkov
13239,Alexey 'Qikert' Golubev
19673,Robert 'Patsi' Isyanov
21348,Artem 'ArtFr0st' Kharitonov
19235,Andrey 'BELCHONOKK' Yasinskiy
20430,Daniil 'alpha' Demin
19681,Junhao 'ChildKing' Peng
21323,Junqi 'Risk' Chen
7028,YuLun 'Summer' Cai
21825,Yihang 'AhaNg' Li
8605,HaoWen 'somebody' Xu
15208,Łukasz 'splawik' Jahns
8727,Nikita 'waterfaLLZ' Matveyev
22189,Vladislav 'H4SAN4TOR' Tuchin
798,Tomáš 'oskar' Šťastný
20229,Josef 'MoriiSko' Maurenc
11199,Sebastian 'beastik' Daňo
12810,Max 'SHOCK' Kvapil
22280,Michal 'majky' Švancara
22749,Kacper 'ANeraX' Greczka
11276,Kuba 'Markoś' Markowski
22659,Ole 'Affava' Tomas Wesche
24162,Matas 'Maus' Usas
22102,Linas 'LeeN' Ališauskas
13927,Marius 'CagXD' Michailov
12030,Rokas 'EspiranTo' Milasauskas
19976,Marijus 'slokkerR' Jazbutis
19981,Rokas 'BaGyZ' Kelpšas
23077,Aleksandras 'StreakN' Kantminas
22191,Matas 'MAGILA' Magila
19982,Ovidijus 'Sidivo' Miliauskas
21793,Coline 'Kaoday' Le Floc'h
23613,Phoebe 'phoebe' Winter
8642,Amanda 'rain' Smith
8640,Emmalee 'EMUHLEET' Garrido
22889,Olga 'olya' Kryvulych
23524,Elena 'Ellie' Garland
8644,Carolyn 'artStar' Noquez
21961,Mira 'mira' Luna
24131,Erin 'erin' Luna
18999,April 'Bungee' Haight
21602,Ritesh 'DEFAULTER' Sarda
21601,Hrishikesh 'Crazy_Gamer' Shenoy
16079,Shuvajyoti 'Mcg!LLzZz' Chakborty
24161,Roman 'DayMake' Malyshev
19133,Kiran 'Rossi' Rudresh
23430,Parijat 'reV3nnnn' Banerjee
23429,Aakash 'Ph1NNN' Bose
23577,Rahul 'R2B2' Banerjee
23680,Aleksandr '1nhuman' Reshetnikov
23323,Bhavesh 'Bhavi' Sejwani
16091,Jaspreet 'SpawN' Singh
23321,Sadanand 'Rider' Dey
15762,Garvit 'EmbeR' Nehra
19563,Piyush 'clouda' Kalwania
23324,Vishwesh 'CycloneF' Waradkar
23452,Harsh 'f1redup' Jain
23422,Nikhil 'N1kace' Kathe
23322,Hamid 'Gh0sTTTT' Chaudhary
23425,Saagnik 'L0ngBarrel ' Sarbadhikari
24074,Chintan 'BuNTz' Shukla
23582,Amandeep 'arakyN' Singh
17147,Flatron 'juanflatroo' Halimi
19725,Genc 'gxx-' Kolgeci
13026,Luka 'c0llins' Živanović
2476,Luka 'emi' Vuković
20253,Nikola 'Dragon' Boskovic
20066,Jane 'aidKiT' Apostoloski
21067,Zoran 'xicoz' Markovski
21439,Kaisar 'ICY' Faiznurov
12027,Vladislav 'Krad' Kravchenko
16948,Aleksandr 'TRAVIS' Timkiv
13982,Igor 'Forester' Bezotecheskiy
23047,Daniil 'Sdaim' Tupov
20709,Evgeny 'r3salt' Frolov
19882,Evgeny 'Norwi' Ermolin
20113,Denis 'deko' Zhukov
19236,Aleksandr 'KENSI' Gurkin
13240,Viktor 'Lack1' Boldyrev
20700,Vladislav 'lattykk' Vydrin
12269,Rassim 'Jyo' Valijev
11942,Timur 'buster' Tulepov
11940,Sanzhar 'neaLaN' Iskhakov
19703,Boris 'Ryujin' Kim
24203,Georgi 'Jorko' Mitev
20114,Kaloyan 'shaiK' Borisov
24207,Artem 'bonce' Radomskiy
20388,Milen 'milky' Iliev
16410,Viktor 'Duplicate' Mitev
24204,Serhii 'Kiy0o' Savitskyi
20289,Brajan 'DGL' Lemecha
18163,Bebu 'Bibu' Aadil
17293,Danil 'Porya' Poryadin
20464,Michel 'ewjerkz' Pinto
20465,Rafael 'arrozdoce' Wing
2241,Ricardo 'roman' Oliveira
20462,João 'story' Vieira
630,Christopher 'MUTiRiS' Fernandes
15165,Benjamin 'blameF' Bremer
21062,Matúš 'MATYS' Šimko
8374,Alexandre 'bodyy' Pianaro
7528,Freddy 'KRIMZ' Johansson
19926,Aurélien 'afro' Drapier
21815,Paavo 'podi' Heiskanen
7412,Lukas 'gla1ve' Rossander
19114,Kacper 'Kylar' Walukiewicz
15428,Krzysztof 'Goofy' Górski
12731,Viktor 'sdy' Orudzhev
8998,Tiago 'JUST' Moura
19698,Adam 'adamS' Marian
11205,Renato 'stadodo' Gonçalves
19509,David 'dav1g' Granado Bermudo
9254,Alejandro 'mopoz' Fernández-Quejo Cano
19187,Yasin 'xfl0ud' Koç
22047,Simon 'yxngstxr' Boije
22361,Samet 'jottAAA' Köklü
20245,Dawid 'SaMey' Stańczak
19310,Linus 'LNZ' Holtäng
21717,Daniil 't3ns1on' Kashura
2131,Vladyslav 'bondik' Nechyporchuk
18240,Oleksandr 'Smash' Turchyn
20228,Yevhen 'j3kie' Serhachov
23815,Andrii 'guthriee' Havrysh
20813,Vladan 'VLDN' Radević
22476,Karol 'virtuoso' Wrześniewski
22474,Jan 'POLO' Polak
18979,Wojciech 'Prism' Zięba
22473,Konrad 'Qlocuu' Klocek
22008,Oliwier 'swiz' Janus
8324,Piotr 'morelz' Taterka
15204,Arek 'Vegi' Nawojski
21159,Jonatan 'bobeksde' Persson
16753,Mikkel 'n1Xen' Borlund
10961,Kristoffer 'Kristou' Aamand
21779,Martin 'nut nut' Holm Vestergaard
20417,Anton 'Anlelele' Huynh
24149,Giorgi 'Schwarz' Gaxokidze
20782,Simon 'Goody' Chayka
21465,Filip 'darber' Böhm
18560,Oliver 'leaf' Jackson
21716,Lipoșteanu 'waZz' Andrei Corneliu
16436,Luboš 'Tusi' Tusjak
9666,Lubos 'HenkkyG' Ilko
8581,Peter 'naturaL' Turčan
18948,Martin 'CreZe' Bagala
7762,Tomáš 'teCkoO' Koširer
22214,Rand 'Rand' Kadir
16599,Michael 'Swisher' Schmid
17378,Ethan 'reck' Serrano
11617,Mario 'malbsMd' Samayoa
15370,Fritz 'slaxz-' Dietrich
20104,Elias 's1n' Stein
20211,Ahmed 'ayy' Mahmoud
16497,Victoria 'tory' Kazieva
1646,Zainab 'zAAz' Turkie
12758,Ana 'ANa' Dumbravă
18775,Alexandra 'twenty3' Timonina
21756,Katarína 'Kat' Vašková
22063,Hania 'Hanka' Pudlis
16760,Karolina 'Liina' Kasprzyk
22062,Wiktoria 'vicu' Janicka
21727,Martyna 'LETi' Owsik
22065,Angelika 'Angelka' Kozłowska
16764,Ana 'Zana' Queiroz
23049,Alexandra 'kyossa' Tykhonska
7653,Julia 'juliano' Kiran
22871,Paulie 'pauliiee' Barazani
20165,Jennifer 'JennyR' Irina Brea Rodriguez
1656,Julie 'Ju' Ricou
23451,Magdalena 'Hikomi' Demska
22093,Amira 'aiveri' Zhussupova
15831,Marta 'D7' Asensio
18786,Thea 'pullox' Evensen
23062,Linnea 'Nea' Claesson
22104,Anna 'Ann4' Laurinoviča
23509,Katharina 'KiTKaT' Bauenmand
13568,Filip 'AJTT' Dolenský
11414,Tomáš 'Tomkeejs' Tomka
24084,Eric 'Focus' Piccoliori
24083,Liam 'MaiL09' Tügel
22265,Charlie 'Cham' Ahlm
24082,Viktor 'viz' Silfverskans
22759,Jacob 'jocab' Nerheden
22762,Tim 'TIMhehe' Hennichs
16726,Love 'phzy' Smidebrant
22760,Markus 'upE' Johansson
22874,Leo 'Silence' Ingvarsson
15631,Kaike 'KSCERATO' Cerato
2023,Gabriel 'FalleN' Toledo
12553,Yuri 'yuurih' Santos
10566,Marcelo 'chelo' Cespedes
20385,Kayke 'kye' Bertolucci
15697,Patryk 'Sidney' Korab
18129,Tal 'meztal' Hahiashvili
20533,Mori 'MOREE' Mizrahi
22751,Marcel 'hotd0g ' Maziejuk
18048,Mateusz 'm4tthi' Szambelan
18788,Daniel 'dan1' Gligorov
24067,Erikas 'MadeInRed' Musnikas
16886,Victor 'vigg0' Bisgaard
10443,Sebastian 'Basso' Aagaard
15569,Anton 'Sapec' Palmgren
20301,Sebastian 'Tauson' Tauson Lindelof
16102,Filipe 'NOPEEJ' Dias
11815,Guy 'anarkez' Trachtman
20252,Vladan 'Kind0' Mandic
20682,Gustavo 'Juve' Alexandre
21499,Elmeri 'ykis' Lind
14236,Olli 'oopee' Piispanen
17106,Jasper 'japE' Svensberg
15750,Miika 'Welho' Mäki-Hoimela
9325,Tony 'arvid' Niemelä
16835,Gabriel 'ponter' Amaral
21915,Nicolas 'r1see' Kubitza
24087,Matheus 'pr1sma' de Oliveira Alves Leite
20208,Arlind 'deb0' Sadiku
22929,Emil 'nota' Moskvitin
3459,Semyon 'kinqie' Lisitsyn
20534,Aleksandr 'Kiro' Sherov
22927,Ilya 'executor' Weber
22930,Philipp 'tex1y' Moskvitin
20357,Daniil 'd1Ledez' Kustov
17508,Aleksandr 'glowiing' Matsievich
14273,Artem 'iDISBALANCE' Egorov
12004,Timur 'clax' Sabirov
17011,Aleksandr 'shalfey' Marenov
23601,Dias 'd1aszz' Kurmangaliev
20119,Linus 'nilo' Bergman
14218,Nicolas 'Plopski' Gonzalez Zamora
13669,Jack 'Jackinho' Ström Mattsson
20878,Adam 'adamb' Ångström
3347,Denis 'seized' Kostin
13157,Andrey 'Jerry' Mekhryakov
20879,Max 'maxster' Jansson
20425,Artem 'r1nkle' Moroz
9278,Fredrik 'REZ' Sterner
17937,Isak 'isak' Fahlén
8371,Alejandro 'alex' Masanet
19705,Connor 'chop' Sullivan
23136,Eric 'Zucar' Zuccaro
23137,Andrew 'dvrk' Brunken
23138,Alexander 'sasha' Burke
21589,Josh 'Joshyy' Reynolds
15090,Josh 'PwnAlone' Pigue
964,Rustem 'mou' Telepov
18752,Aidos 'kade0' Khairzhan
24021,Darxan 'adai' Jeksenbai
17792,Aman 'ice' Seitkaliyev
24136,Jesper 'Realyummy' Svensson
15716,Lukas 'MistFire' Poromaa
15635,Alex 'PALM1' Palm
24137,Liam 'Licale' Leckremo
18455,Marcello 'Mazzo' De La Rivera Andersen
8151,Asger 'AcilioN' Larsen
19846,Anthony 'CLASIA' Kearney
23615,Adel 'fLickza' Holm
24142,Adrian 'Wolf' Næss
24112,Alfred 'p1ke' Mellergårdh
23616,Emil 'ZapR' Marcussen
24143,Tobias 'lindeen' Linden
9873,Jon 'ztk' Erik Øygarden
16928,Bjørnar 'bfr' Fauske Røn
9872,Snorre 'fletch' Granerud
13628,Daniel 'zykes' Jensen
20714,Markus 'markow' Otterstad
24064,Loke 'artstyle' Ekaas
24066,Vegard 'Norways' Edvardsen
24065,Julian 'Redly' Rokne
22661,Oliver 'Smistad' Smistad
13174,Adam 'flaw' Gustafsson
21136,José 'Shr' Gil
21986,Rui 'hdstr' Pinto
23236,João 'Drext' Pinto
23929,Ernesto 'nesto' Silva
20683,Diogo 'Icarus' Cruz
15885,Paulo 'pr' Silva
22807,António 'aragornN' Barbosa
21014,André 'Ag1l' Gil
20054,Rafael 'rafaxF' Faria
629,Ricardo 'fox' Pacheco
17002,Miguel 'sark' Diogo
24139,Dinis 'Moretz' Jalles
24138,Ruben 'Kunana' Silva
24140,Danilo 'Werzaide' Bastos
24141,Afonso 'Truti' Rodrigues
22613,Matias 'HUASOPEEK' Ibañez Hernandez
14736,Franco 'dgt' Garcia
21239,Antonio 'MartinezSa' Martinez
20607,Nicolás 'buda' Kramer
12092,Maximiliano 'max' Gonzalez
20084,Victor 'togs' Rapassi
16645,Rodrigo 'drg' Ausenka
21809,Usukhbayar '910' Banzragch
21001,Ayush 'mzinho' Batbold
20275,Sodbayar 'Techno' Munkhbold
20194,Garidmagnai 'bLitz' Byambasuren
20903,Munkhbold 'Senzu' Azbayar
22333,Temuulen 'MiQ' Byambadalai
9521,Gan-Erdene 'dobu' Batbold
18689,Tuvshintugs 'Annihilation' Nyamdorj
10870,Bat-Enkh 'kabal' Batbayar
23457,Munkhsaikhan 'Zesta' Erdenebaatar
18638,Tengis 'sk0R' Batjargal
9519,Munkhtamir 'tamir' Ganbaatar
19957,Baatarkhuu 'Bart4k' Batbold
15072,Yesuntumur 'nin9' Gantulga
23402,Anarbileg 'cobra' Uuganbayar
21428,Davaasuren 'fury5k' Ganbaatar
8622,Temuulen 'Zilkenberg' Battulga
20703,Enkhbat 'xerolte' Munkhtogtokh
15060,Uuganbayar 'NEUZ' Nyam-Otgon
21402,Temuulen 'starDUST' Erdenebayr
21971,Hugo 'Brooxsy' Di Bono
21968,Eythan 'unshaark' Solomon
10569,David 'devoduvek' Dobrosavljevic
19742,Etienne 'drac' Salaün
20482,Jeremy 'Kursy' Gast
7322,Dan 'apEX' Madesclaire
7170,Edouard 'SmithZz' Dubourdeaux
147,Christophe 'SIXER' Xia
284,Audric 'JACKZ' Jug
23670,Adel 'AZIDOT' Saïch
20444,Rayan 'Yeneurs' Admi
15914,Luca 'Luken' Nadotti
17241,Kevyn 'BALEROSTYLE' Guedes
8568,Ricardo 'boltz' Prass
5736,Vito 'kNgV-' Giuseppe
9217,Epitacio 'TACO' de Melo
8566,Lucas 'LUCAS1' Teles
11500,Andrés 'Andrew' Clavijo
21099,Lucas 'bsd' Luan
16816,Vinicius 'vsm' Moreira
21667,Kirill 'Magnojez' Rodnov
15662,Aleksandr 'zorte' Zagodyrenko
19920,Aleksandr 'KaiR0N-' Anashkin
18506,Pavel 's1ren' Ogloblin
16921,Vladislav 'nafany' Gorshkov
17562,Ahmed 'abdi' Abdi
21513,Daniils '4X1s' Jaciks
24114,Ivan 'xm1nd' Dragunov
23764,Vladislav 'Alv' Vorokhobov
19664,Ivan 'torox' Belkin
12754,Stefan '1mpala' Ailazian
23401,Kim 'mAnGo' Larsen
21657,Dimitar 'Skrimo' Yanulov
23735,Rasmus 'dezt' Nyström
22136,Rasmus 'zodi' Frølich
24086,João 'JLK' Ricci
23722,Artjoms 'flairr' Avramuks
16625,Karlis 'karlisabc' Bisenieks
21295,Ivo 'jwxp' Dripe
23719,Markuss 'keni' Jēkabsons
13572,Emīls 'Emis2' Cinītis
21564,Žans 'Zan1S' Cepeļevs
24130,Vladislavs 'vladickk' Slavaševskis
24128,Maksims 'ASTR' Joniconoks
20474,Artjoms 'makaroff' Makarovs
24129,Aleksandrs 'H1kari' Argalis
24127,Romāns 'Dabok' Evarsons
19038,Mathias 'PR1mE' Carlsen
24111,Julius 'Junyme' Meyhoff
9903,Anton 'notaN' Pedersen
23337,Kasper 'zEden' Kjær Christensen
23335,Magnus 'Folke' Lind
21574,Jonas 'Boye' Boye Østergaard
24108,Magnus 'fa1th' Sorth
22814,Jonas 'Jiace' Pedersen
24106,Emilio 'emili0' Kislo
24107,Mathias 'grumpyMonk' Stentoft
22811,Tobias 'Avou' Winberg
21396,Ariunjargal 'ariucle' Yadam
22415,Otgonlhagva 'AccuracyTG' Batjargal
22414,Tugserdene 'Efire' Erdenebold
22908,Zol-Erdene 'Wonderzce' Shijirbaatar
19229,Undrakhbayar 'ROUX' Zolbayar
24124,Turbold 'rhittacrit' Turbat
24122,Bilguun 'skatora' Erdenebileg
24125,Turbold 'xenization' Amarzaya
24123,Tengis 'sideffect' Purevsuren
24126,Davaa-Od 'MONDAYST4RZ13' Batmunkh
24118,Samuel 'W1LDG2' Hitcher
24119,Scott 'loltrip' Ronczy
24120,Marcelo 'Primal' Benalcazar-Robles
17443,Anthony 'Primary-Asset' Simon
21407,Koen 'xxriotpro' Smythe
23166,Vinícius 'vin3' Zanini
24117,Jason 'Enzo' Agaliotis
17478,Andrew 'Kermi' Cretella
23164,João 'clx' Calixto
18783,Jennica 'jenkon' Sjögren
22604,Lea 'xia' Vagová
23576,Haarish 'hattygOD' Ali
22740,Ugnius 'Berzius' Kavaliauskas
23736,Maksimas 'PoKe' Kalinauskas
23739,Eimantas 'Darkas' Gliaudys
20595,Ąžuolas 'AwwEzz' Misevičius
21215,Albinas 'tooi' Šeputis
22101,Emilis 'spardaus' Blažys
21233,Ville 'myltsi' Vilkman
20677,Ahmet '2high' Baftijari
22733,Teemu 'teme' Korva
18848,Henri 'HENU' Ylilehto
15565,Jarkko 'spargo' Rahja
20625,Matias 'Banjo' Kivistö
24115,Jesse 'Kossu72' Kosamo
24116,Okko-Albert 'Lapra' Lepikkö
21963,Aleksi 'Alxc' Lähevirta
16105,Juho 'N44M4' Alén
22226,Vertti 'yolt' Ylinampa
16369,Miika 'kaavio' Nurmi
16561,Valtteri 'lehtori' Pynnönen
691,Markus 'shaker' Pyysalo
8576,Lasse 'ZOREE' Uronen
7248,Sami 'xseveN' Laasanen
18812,Veeti 'S1rva' Sirva
11219,Tsvetelin 'CeRq' Dimitrov
15821,Adam 'NEOFRAG' Zouhar
21749,Sebastian 'cbass' Bentancor
13689,Caleb 'jchancE' Davis
23693,Grant 'serv0' Medina
22789,Noah 'z0mb1e' Velez
20578,John 'arcade' Rogel
22158,Sean 'Coastal' Thompson
23089,Leon 'DooM' Palmer
12010,Patrick 'P4TriCK' Zaremba
19671,Jordan 'Python' Munck-Foehrle
23614,Kacper 'KukuBambo' Szlachta
16938,Arnas 'Sterzig' Kavoliunas
15726,Piotr 'nawrot' Nawrocki
23766,Milan 'hypex' Polowiec
1154,Roman 'roman' Redihin
22169,Daniel 'Reason' Martinez
20788,Brett 'Beastman' Eastman
22168,Mason 'Pr0mise' Maher
17485,Charles 'ChwE' Whitehead
21400,Jake 'zebra' Davis
23692,Jérémy 'BiNoX' Chiasson
23690,Ty 'TyRa' Aron
23691,David 'Beast' Zucker
23222,Zolo 'Zamgaa' Amgaa
23689,Dalton 'dopplahs' Hanley
21630,Artem 'Pipw' Ivankin
18510,Amin 'sugaR' Azimov
16946,Vadim 'Polt' Tsyrov
20201,Dmitriy 'FpSSS' Sofronov
20197,Yuri 'faydett' Martirosov
338,Yegor 'markeloff' Markelov
22676,Ernest 'karnez' Kazakov
20931,Alexey 'fleer' Starlytov
8125,Dmitriy 'Dimaoneshot' Bandurka
24174,Ilya 'eLa1z' Galeev
24173,Nikita 'tENZY' Kochenyuk
9081,Dmitry 'S0tF1k' Forostyanko
20957,Kamil 'Klameczka' Mętel
23765,Oskar 'hfah' Wroński
24175,Vitaliy 'yukitoro' Protas
23767,Adrian 'AdrieN' Mucha
21143,Szymon 'sk1tt' Rogoziński
20750,David 'P3R3IIRA' Pereira
24168,Viktor 'onic' Babii
24167,Ivan 'remorse' Solodovnik
24170,Oleksandr 'jabba2h' Baranyshyn
19913,Ilya 'Ganginho' Chernychenko
24169,Vladyslav 'xxlafy' Rudas
695,Aleksi 'allu' Jalli
18643,Joona 'Sm1llee' Holmström
22145,Ville 'Villeboe' Saarela
24121,Niki 'Cliqq'  Kinnunen
20594,Jere 'Jerppa' Määttä
13976,Anton 'boX' Burko
7775,Juho 'juho' Lampinen
9819,Joonas 'doto' Forss
11995,Thomas 'TMB' Bundsbæk
9896,Johannes 'b0RUP' Borup
10264,Nikolaj 'niko' Kristensen
13466,Denislav 'dennyslaw' Dimitrov
17145,Aleks 'Rainwaker' Petrov
11343,Georgi 'SHiPZ' Grigorov
18697,Blagoi 'oxygeN' Dimitrov
18465,Denis 'Grashog' Hristov
9574,Michał 'snatchie' Rudzki
22475,Jakub 'nestee' Lempart
11278,Mateusz 'TOAO' Zawistowski
23182,Felix 'Frøg' Bergeron
22866,Jason 'JBOEN' Boe Nielsen
22345,Jan 'pandi7o' Holák
21058,Tianyi 'Fr3nk1e' He
19939,McKinley 'Cyrix' Hollison
24110,Alec 'JvXt' Szarek
9053,Michael 'Uber' Stapells
18623,Sean 'Inseaniac' Morrison
12102,Jonathan 'djay' Dallal
20233,Matthew 'scar' Bruni
12711,Alfonso 'krZ' Fiorani
8518,Mitch 'glorinsz' MacInnis
24109,Mike 'ekim' Paladino
19093,Patrick 'HeyPynello!' Weidmann
21456,Julian 'JuliO' Oberhänsli
24098,Andrin 'Slaptixx' Sibold
24099,Simon 'stuerzi1' Stierli
19462,Nicola 'BORO37' Meier
24026,Sven 'Xbenz' Vester
20326,Tim 'DAVEN' Schillat
22139,Gert 'klyrO' Truupõld
24100,Oliver 'Sunvon' Grun
19094,Fatih 'reezk' Gorda
20133,Leo 'Svedjehed' Svedjehed
24102,Lucas 'Mizi' Mirza
24103,Sylvester 'Sly' Winning Jensen
23334,Jonas 'Bukhavez' Vestergaard
24101,Emil 'Blizoo' Egelund Rasmussen
24104,Nicky 'NickyB' Bruhn
21776,Phillip 'foam' Østergaard Nørbæk
21575,Rasmus 'Scr0b' Poulsen
20061,Emil 'fez' Kristensen
22696,Bertil 'Dengzoe' Dengsø Vest Hansen
22948,Andreas 'anber' Brandt
23340,Silas 'g0op' Holmvig Skovgaard
22949,Andreas 'Sukker' Storgaard
22940,Emil 'Mol011' Sall Würtz
23937,William 'ReXx' Rex Mortensen
23936,Frederik 'Few' Mariendahl Pedersen
16551,Zhe 'Westmelon' Niu
20254,Lizhi 'Starry' Ye
16872,Peiqi 'flying' Song
18744,Sike 'z4kr' Zhang
22922,Junjie 'EmiliaQAQ' Tang
5615,Stepan 'brain' Sivoronov
21113,Mădălin-Andrei 'MoDo' Mirea
19044,Maciej 'F1KU' Miklas
20447,Nikita 'HeavyGod' Martynenko
20872,Bram 'Nexius' Campana
12781,Nils 'k1to' Gruhne
24092,Frederik 'Kragh' Kragh
20437,David 'Brillo' Lehrman
21844,Amir 'd0dy' Abidat
21843,Mehdi 'Ruskovvvv' Boutaba
21842,Karim 'raizo' Lakrioui
21845,Fethi 'SpykeNN' Benkortbi
21841,Zineddine 'Lambdacore' Touat
22419,Osama '0SAMAS' Orabi
22912,Omar 'Omar' Bekai
11858,Omar 'hunt3rr' Sami
23368,Mohammad 'NAKO' A. I. Qasrawitamimi
24088,Oday 'Odayy' Hussam
24030,Irina 'trigusha' Umnova
20170,Can 'kyuubii' Ali
24081,Paweł 'keis' Kosobudzki
20169,Tom 'skyye' Hagedorn
18156,Yevhenii '7oX1C' Motsevyi
22706,Ruslan 'yab0ku-' Kekot
17087,Dmytro 'Templ' Sryvkov
20506,Dmytro 'Wonderful_Y' Horkusha
20778,Oleksandr 'somnium' Suchok
23372,Kacper 'xKacpersky' Gabara
16811,Gareth 'MisteM' Ries
925,Andrey 'Xoma' Mironenko
22067,Kiki 'PiggyKiki' Long
22970,Daria 'daria' Anokhina
23508,Robin 'rbn' Bondari
23249,Florian 'FoG' Gloddek
15899,Łukasz 'azizz' Kałkowski
11287,Kacper 'darko' Ściera
22094,Josefine 'josefine' Jensen
23620,Isabella 'Ismo' Ferslev
7645,Aurora 'aurora' Lyngdal
13786,Anja 'anja' Soelberg
23621,Marie 'marie' Ellen Toft Sørensen
21849,Mayline-Joy 'ASTRA' Champliaud
22356,Rachel 'RacheLL' Kujawa
13550,Héjja 'kezziwow' Kászandrá
23436,Melissa 'meli' Aylin
22024,Yoana 'Joanana' Vlaykova
23052,Svetlana 'suns1de' Mevlid
22602,Justina 'Tynka' Ducká
23450,Alessandra 'amyb' Kolari
23449,Gabriela 'Gaba' Sienkiewicz
22606,Aleksandra 'Mrs_Fire' Król
21729,Paulina 'pavlla' Bucholc
18878,João 'righi' Righi
18963,Mateus 'supLexN1' Miranda
6593,Vinicios 'PKL' Coelho
8555,Aleksandar 'jayzaR' Zarkovic
13665,Armin 'Siz' Sukurica
23734,Philip 'king' Älgebrink
22464,August 'PG' Segerfeldt
7383,Caio 'zqkS' Fonseca
11213,Felipe 'delboNi' Delboni
21762,Cauã 'CSO' Staimbach
20553,Santiago 'relentless' Barchiesi
21914,Matias 'nasher' Muniz
21322,Zeyad '0scar' Al Rummani
18957,Yosef 'Ttyke' Abdullah
18223,Saad 'PokemoN' Ahmad
12466,Ahmed 'Ejram' Hayder
8394,Markus 'Kjaerbye' Kjærbye
20904,Davy 'ViTaL' Boulos
10449,Issa 'ISSAA' Murad
17675,Hussein 'm1N1' Hijazi
19224,Paul 'day0s' Niel
1055,Love 'havoK' Paras
17067,Fawaz 'varK' Alenzey
11419,Nawaf 'rooney' Alhababi
14353,Mohammed 'C4rlito' Ilyas
24095,Nikky 'nik' Chorny
18226,Anton 'Drobnyy' Drobny
