eventId,matchId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
7672,2370428,Alliance,Entropiq,2,0,True,False,/matches/2370428/alliance-vs-entropiq-a1-gaming-league-season-8
7672,2370429,Sangal,Zero Tenacity,1,2,False,True,/matches/2370429/sangal-vs-zero-tenacity-a1-gaming-league-season-8
7672,2370430,Sampi,Espionage,2,1,True,False,/matches/2370430/sampi-vs-espionage-a1-gaming-league-season-8
7672,2370434,ex-Preasy,Zero Tenacity,2,0,True,False,/matches/2370434/ex-preasy-vs-zero-tenacity-a1-gaming-league-season-8
7672,2370432,Enterprise,Sampi,1,2,False,True,/matches/2370432/enterprise-vs-sampi-a1-gaming-league-season-8
7672,2370433,BetBoom,Alliance,2,0,True,False,/matches/2370433/betboom-vs-alliance-a1-gaming-league-season-8
7672,2370438,BetBoom,3DMAX,2,1,True,False,/matches/2370438/betboom-vs-3dmax-a1-gaming-league-season-8
7672,2370435,3DMAX,Young Ninjas,2,0,True,False,/matches/2370435/3dmax-vs-young-ninjas-a1-gaming-league-season-8
7672,2370436,Sampi,BetBoom,0,2,False,True,/matches/2370436/sampi-vs-betboom-a1-gaming-league-season-8
7672,2370437,ex-Preasy,3DMAX,0,2,False,True,/matches/2370437/ex-preasy-vs-3dmax-a1-gaming-league-season-8
7672,2370045,Sangal,Espionage,2,1,True,False,/matches/2370045/sangal-vs-espionage-a1-gaming-league-season-8
7672,2369855,ALTERNATE aTTaX,Young Ninjas,1,2,False,True,/matches/2369855/alternate-attax-vs-young-ninjas-a1-gaming-league-season-8
7672,2370043,Secret,Entropiq,0,2,False,True,/matches/2370043/secret-vs-entropiq-a1-gaming-league-season-8
7672,2369756,ex-Anonymo,The Chosen Few,0,2,False,True,/matches/2369756/ex-anonymo-vs-the-chosen-few-a1-gaming-league-season-8
7672,2369652,Sampi,Espionage,2,0,True,False,/matches/2369652/sampi-vs-espionage-a1-gaming-league-season-8
7672,2369653,Entropiq,Sangal,2,1,True,False,/matches/2369653/entropiq-vs-sangal-a1-gaming-league-season-8
7672,2369654,ex-Anonymo,Young Ninjas,0,2,False,True,/matches/2369654/ex-anonymo-vs-young-ninjas-a1-gaming-league-season-8
7672,2369655,Zero Tenacity,The Chosen Few,2,0,True,False,/matches/2369655/zero-tenacity-vs-the-chosen-few-a1-gaming-league-season-8
7672,2370041,FTW,500,0,2,False,True,/matches/2370041/ftw-vs-500-a1-gaming-league-season-8
7672,2369656,ARCRED,FTW,1,2,False,True,/matches/2369656/arcred-vs-ftw-a1-gaming-league-season-8
7672,2369657,Alliance,Secret,0,2,False,True,/matches/2369657/alliance-vs-secret-a1-gaming-league-season-8
7672,2369658,ALTERNATE aTTaX,Illuminar,2,0,True,False,/matches/2369658/alternate-attax-vs-illuminar-a1-gaming-league-season-8
7672,2369659,500,Metizport,2,1,True,False,/matches/2369659/500-vs-metizport-a1-gaming-league-season-8
7672,2369754,Sangal,Illuminar,1,0,True,False,/matches/2369754/sangal-vs-illuminar-a1-gaming-league-season-8
7672,2369753,Secret,500,2,0,True,False,/matches/2369753/secret-vs-500-a1-gaming-league-season-8
7672,2369755,Sampi,Zero Tenacity,2,0,True,False,/matches/2369755/sampi-vs-zero-tenacity-a1-gaming-league-season-8
7672,2369849,Secret,Sampi,0,2,False,True,/matches/2369849/secret-vs-sampi-a1-gaming-league-season-8
7672,2369757,ARCRED,Espionage,1,2,False,True,/matches/2369757/arcred-vs-espionage-a1-gaming-league-season-8
7672,2369852,Sangal,500,2,0,True,False,/matches/2369852/sangal-vs-500-a1-gaming-league-season-8
7672,2369853,FTW,Alliance,1,2,False,True,/matches/2369853/ftw-vs-alliance-a1-gaming-league-season-8
7672,2369759,Young Ninjas,FTW,2,1,True,False,/matches/2369759/young-ninjas-vs-ftw-a1-gaming-league-season-8
7672,2369854,ARCRED,Illuminar,1,2,False,True,/matches/2369854/arcred-vs-illuminar-a1-gaming-league-season-8
7672,2370040,Zero Tenacity,ex-Anonymo,1,0,True,False,/matches/2370040/zero-tenacity-vs-ex-anonymo-a1-gaming-league-season-8
7672,2370042,The Chosen Few,Illuminar,0,2,False,True,/matches/2370042/the-chosen-few-vs-illuminar-a1-gaming-league-season-8
7672,2369856,The Chosen Few,Entropiq,1,2,False,True,/matches/2369856/the-chosen-few-vs-entropiq-a1-gaming-league-season-8
7672,2369850,Zero Tenacity,Espionage,0,2,False,True,/matches/2369850/zero-tenacity-vs-espionage-a1-gaming-league-season-8
7672,2369851,Metizport,ex-Anonymo,0,1,False,True,/matches/2369851/metizport-vs-ex-anonymo-a1-gaming-league-season-8
7672,2369758,ALTERNATE aTTaX,Entropiq,2,0,True,False,/matches/2369758/alternate-attax-vs-entropiq-a1-gaming-league-season-8
7672,2369760,Metizport,Alliance,0,1,False,True,/matches/2369760/metizport-vs-alliance-a1-gaming-league-season-8
7671,2371238,WG Bandits,Karma,0,2,False,True,/matches/2371238/wg-bandits-vs-karma-esl-impact-league-season-5-north-america
7671,2371023,WG Bandits,Shimmer,0,2,False,True,/matches/2371023/wg-bandits-vs-shimmer-esl-impact-league-season-5-north-america
7671,2371022,Karma,Limitless Angels,2,0,True,False,/matches/2371022/karma-vs-limitless-angels-esl-impact-league-season-5-north-america
7671,2371025,FlyQuest RED,COVEN,2,0,True,False,/matches/2371025/flyquest-red-vs-coven-esl-impact-league-season-5-north-america
7671,2371024,Nouns fe,cleanup crew fe,2,1,True,False,/matches/2371024/nouns-fe-vs-cleanup-crew-fe-esl-impact-league-season-5-north-america
7671,2371413,WG Bandits,COVEN,2,0,True,False,/matches/2371413/wg-bandits-vs-coven-esl-impact-league-season-5-north-america
7671,2371239,FlyQuest RED,cleanup crew fe,2,0,True,False,/matches/2371239/flyquest-red-vs-cleanup-crew-fe-esl-impact-league-season-5-north-america
7671,2371240,COVEN,Shimmer,0,2,False,True,/matches/2371240/coven-vs-shimmer-esl-impact-league-season-5-north-america
7671,2371241,Nouns fe,Limitless Angels,1,2,False,True,/matches/2371241/nouns-fe-vs-limitless-angels-esl-impact-league-season-5-north-america
7671,2371414,Karma,cleanup crew fe,2,0,True,False,/matches/2371414/karma-vs-cleanup-crew-fe-esl-impact-league-season-5-north-america
7671,2370822,FlyQuest RED,WG Bandits,2,0,True,False,/matches/2370822/flyquest-red-vs-wg-bandits-esl-impact-league-season-5-north-america
7671,2370821,Limitless Angels,COVEN,2,0,True,False,/matches/2370821/limitless-angels-vs-coven-esl-impact-league-season-5-north-america
7671,2370737,FlyQuest RED,Limitless Angels,2,0,True,False,/matches/2370737/flyquest-red-vs-limitless-angels-esl-impact-league-season-5-north-america
7671,2370819,Karma,Nouns fe,2,1,True,False,/matches/2370819/karma-vs-nouns-fe-esl-impact-league-season-5-north-america
