id,name,rating
10394,Russel 'Twistzz' Van Dulken,0.81
429,Finn 'karrigan' Andersen,1.13
11630,Johnny 'JT' Theodosiou,1.36
18053,Helvijs 'broky' Saukants,1.48
11630,Johnny 'JT' Theodosiou,1.02
12840,Håkon 'hallzerk' Fjærli,0.88
19164,Álvaro 'SunPayus' García,1.02
16921,Vladislav 'nafany' Gorshkov,1.16
8183,Håvard 'rain' Nygaard,0.83
16947,Ilya 'Perfecto' Zalutskiy,1.05
7528,Freddy 'KRIMZ' Johansson,0.44
11816,Robin 'ropz' Kool,0.73
2553,Janusz 'Snax' Pogorzelski,1.04
9115,Christopher 'dexter' Nong,0.94
16555,Sergey 'Ax1Le' Rykhtorov,1.1
11140,Joshua 'INS' Potter,0.73
3972,Nemanja 'huNter-' Kovač,1.03
11816,Robin 'ropz' Kool,0.81
15117,Nicolas 'Keoz' Dgus,0.67
18072,Ádám 'torzsi' Torzsás,0.47
18736,Jordan 'pz' White,0.76
14148,Rasmus 'sjuush' Beck,0.72
7964,Casper 'cadiaN' Møller,0.98
18221,Lotan 'Spinx' Giladi,0.93
18835,Rafael 'saffee' Costa,0.95
12781,Nils 'k1to' Gruhne,0.77
16920,Dmitry 'sh1ro' Sokolov,0.81
18221,Lotan 'Spinx' Giladi,0.98
14932,Josef 'faveN' Baumann,0.75
14148,Rasmus 'sjuush' Beck,1.09
18053,Helvijs 'broky' Saukants,0.77
17306,Abdul 'degster' Gasanov,1.19
14148,Rasmus 'sjuush' Beck,0.87
8528,Abay 'HObbit' Khassenov,0.88
15428,Krzysztof 'Goofy' Górski,0.87
19750,André 'drop' Abreu,1.03
14419,Fredrik 'roeJ' Jørgensen,1.29
20987,Breno 'brnz4n' Poletto,0.59
19114,Kacper 'Kylar' Walukiewicz,0.77
14148,Rasmus 'sjuush' Beck,0.86
18689,Tuvshintugs 'Annihilation' Nyamdorj,1.02
21708,Andrii 'npl' Kukharskyi,0.88
922,Marco 'Snappi' Pfeiffer,0.98
18053,Helvijs 'broky' Saukants,0.67
18072,Ádám 'torzsi' Torzsás,0.69
10394,Russel 'Twistzz' Van Dulken,1.34
9960,David 'frozen' Čerňanský,1.11
7412,Lukas 'gla1ve' Rossander,0.78
16555,Sergey 'Ax1Le' Rykhtorov,1.11
10264,Nikolaj 'niko' Kristensen,0.67
7964,Casper 'cadiaN' Møller,1.29
16921,Vladislav 'nafany' Gorshkov,0.85
8738,Jonathan 'EliGE' Jablonowski,0.68
7412,Lukas 'gla1ve' Rossander,1.28
18865,David 'dav1deuS' Tapia Maldonado,0.72
11777,Pavle 'Maden' Bošković,1.0
20312,Dorian 'xertioN' Berman,1.32
10588,Jay 'Liazz' Tregillgas,0.93
8711,Aran 'Sonic' Groesbeek,1.05
12092,Maximiliano 'max' Gonzalez,0.83
12018,René 'TeSeS' Madsen,0.88
15821,Adam 'NEOFRAG' Zouhar,0.82
9571,Christopher 'cJ dA K1nG' Jones,0.46
17861,Jhonatan 'JOTA' Willian,0.42
19044,Maciej 'F1KU' Miklas,1.14
13915,Mareks 'YEKINDAR' Gaļinskis,0.78
12521,Andrei 'arT' Piovezan,0.99
19044,Maciej 'F1KU' Miklas,1.01
15631,Kaike 'KSCERATO' Cerato,1.25
19899,Karim 'Krimbo' Moussa,0.96
17384,Declan 'Vexite' Portelli,0.87
13670,Tim 'nawwk' Jonasson,1.03
20275,Sodbayar 'Techno' Munkhbold,1.06
19114,Kacper 'Kylar' Walukiewicz,0.73
16820,Kamil 'siuhy' Szkaradek,0.98
4679,Justin 'jks' Savage,1.07
20941,Christian 'Buzz' Andersen,0.63
18221,Lotan 'Spinx' Giladi,1.07
20304,Victor 'Staehr' Staehr,1.02
16947,Ilya 'Perfecto' Zalutskiy,0.94
19206,Justinas 'jL' Lekavicius,1.06
12018,René 'TeSeS' Madsen,1.1
15117,Nicolas 'Keoz' Dgus,0.79
3741,Nikola 'NiKo' Kovač,1.16
19206,Justinas 'jL' Lekavicius,0.8
9896,Johannes 'b0RUP' Borup,0.76
11940,Sanzhar 'neaLaN' Iskhakov,0.94
20282,Szymon 'kRaSnaL' Mrozek,0.79
20123,Iulian 'regali' Harjău,0.96
10394,Russel 'Twistzz' Van Dulken,0.84
13666,Ludvig 'Brollan' Brolin,0.73
9032,Emil 'Magisk' Reif,1.2
21001,Ayush 'mzinho' Batbold,0.61
17956,Jakob 'jabbi' Nygaard,1.03
9766,Hampus 'hampus' Poser,0.67
922,Marco 'Snappi' Pfeiffer,1.18
16848,Olek 'hades' Miskiewicz,0.57
11954,Dion 'FASHR' Derksen,0.93
12956,Chinguun 'hasteka' Bayarmaa,0.8
18072,Ádám 'torzsi' Torzsás,1.12
15165,Benjamin 'blameF' Bremer,0.8
19114,Kacper 'Kylar' Walukiewicz,0.84
9115,Christopher 'dexter' Nong,1.0
16885,Volodymyr 'Woro2k' Veletniuk,1.13
9626,Adrian 'XELLOW' Guță,1.02
20194,Garidmagnai 'bLitz' Byambasuren,0.89
11154,Raphael 'exit' Lacerda,0.9
20090,Rasmus 'Zyphon' Nordfoss,1.09
11630,Johnny 'JT' Theodosiou,1.19
20987,Breno 'brnz4n' Poletto,0.78
18141,Rodrigo 'biguzera' Bittencourt,1.01
7266,Florian 'syrsoN' Rische,0.99
11777,Pavle 'Maden' Bošković,1.08
9078,Kristian 'k0nfig' Wienecke,1.17
3741,Nikola 'NiKo' Kovač,1.02
8520,Keith 'NAF' Markovic,0.81
8918,Denis 'electroNic' Sharipov,0.76
7322,Dan 'apEX' Madesclaire,1.12
20101,Petr 'fame' Bolyshev,0.94
11630,Johnny 'JT' Theodosiou,0.85
18987,Valeriy 'b1t' Vakhovskiy,0.65
8738,Jonathan 'EliGE' Jablonowski,0.95
7322,Dan 'apEX' Madesclaire,0.63
11630,Johnny 'JT' Theodosiou,0.73
12732,Evgenii 'FL1T' Lebedev,1.01
8520,Keith 'NAF' Markovic,0.89
19957,Baatarkhuu 'Bart4k' Batbold,0.47
14929,Jon 'JDC' de Castro,1.04
18462,William 'mezii' Merriman,1.07
13239,Alexey 'Qikert' Golubev,0.98
16693,Shahar 'flameZ' Shushan,0.88
19957,Baatarkhuu 'Bart4k' Batbold,0.89
7687,Nick 'nitr0' Cannella,0.81
18317,Boris 'magixx' Vorobiev,1.07
11816,Robin 'ropz' Kool,0.8
13602,Nico 'nicoodoz' Tamjidi,0.71
12713,Ricky 'floppy' Kemery,1.0
14929,Jon 'JDC' de Castro,0.79
19957,Baatarkhuu 'Bart4k' Batbold,0.65
19592,Daniil 'headtr1ck' Valitov,0.66
19673,Robert 'Patsi' Isyanov,0.84
21708,Andrii 'npl' Kukharskyi,1.21
14932,Josef 'faveN' Baumann,0.87
13915,Mareks 'YEKINDAR' Gaļinskis,1.0
16817,Wesley 'hardzao' Lopes,0.34
15117,Nicolas 'Keoz' Dgus,1.03
9816,Aleksi 'Aleksib' Virolainen,1.0
9482,Gabriel 'NEKIZ' Schenato,1.01
13157,Andrey 'Jerry' Mekhryakov,0.92
7687,Nick 'nitr0' Cannella,1.38
19044,Maciej 'F1KU' Miklas,1.07
19733,Sergiy 'DemQQ' Demchenko,1.07
13915,Mareks 'YEKINDAR' Gaļinskis,0.9
18072,Ádám 'torzsi' Torzsás,0.65
429,Finn 'karrigan' Andersen,0.86
10096,Rasmus 'HooXi' Nielsen,1.19
7398,Peter 'dupreeh' Rasmussen,1.07
8248,Joakim 'jkaem' Myrbostad,0.86
10330,Frederik 'acoR' Gyldstrand,0.89
8248,Joakim 'jkaem' Myrbostad,0.88
17937,Isak 'isak' Fahlén,1.34
7996,Joey 'CRUC1AL' Steusel,0.82
8183,Håvard 'rain' Nygaard,0.95
9078,Kristian 'k0nfig' Wienecke,0.88
13018,Thomas 'Thomas' Utting,1.12
8918,Denis 'electroNic' Sharipov,0.71
15117,Nicolas 'Keoz' Dgus,1.18
3741,Nikola 'NiKo' Kovač,0.87
13018,Thomas 'Thomas' Utting,0.74
7998,Oleksandr 's1mple' Kostyliev,0.46
12708,Rigon 'rigoN' Gashi,0.96
9816,Aleksi 'Aleksib' Virolainen,1.14
4679,Justin 'jks' Savage,1.23
8183,Håvard 'rain' Nygaard,1.32
8738,Jonathan 'EliGE' Jablonowski,1.18
9032,Emil 'Magisk' Reif,0.94
7964,Casper 'cadiaN' Møller,1.03
7168,Nathan 'NBK-' Schmitt,0.6
16495,Kornél 'kory' Szedlár,1.01
12733,Bogdan 'xsepower' Chernikov,0.7
14148,Rasmus 'sjuush' Beck,0.97
284,Audric 'JACKZ' Jug,0.98
16718,Frederik 'Fessor' Sørensen,0.8
8549,Konrad 'EXUS' Jeńczeń,0.55
20101,Petr 'fame' Bolyshev,0.73
9032,Emil 'Magisk' Reif,1.19
14148,Rasmus 'sjuush' Beck,0.86
8324,Piotr 'morelz' Taterka,0.88
630,Christopher 'MUTiRiS' Fernandes,0.97
19899,Karim 'Krimbo' Moussa,1.0
16612,David 'n0rb3r7' Danielyan,0.63
15071,Timofey 'interz' Yakushin,1.23
12708,Rigon 'rigoN' Gashi,1.15
19617,Denys 'amster' Liashenko,0.7
17508,Aleksandr 'glowiing' Matsievich,0.77
19882,Evgeny 'Norwi' Ermolin,0.98
15117,Nicolas 'Keoz' Dgus,1.11
150,Engin 'MAJ3R' Küpeli,0.87
20304,Victor 'Staehr' Staehr,0.98
17508,Aleksandr 'glowiing' Matsievich,0.65
12708,Rigon 'rigoN' Gashi,0.76
15349,Marcus 'maNkz' Kjeldsen,0.48
13666,Ludvig 'Brollan' Brolin,0.86
18510,Amin 'sugaR' Azimov,0.91
20090,Rasmus 'Zyphon' Nordfoss,0.94
2023,Gabriel 'FalleN' Toledo,1.07
13915,Mareks 'YEKINDAR' Gaļinskis,0.88
16817,Wesley 'hardzao' Lopes,0.95
9221,Roberto 'reversive' Themtham,0.69
11039,Dominick 'JazzPimp' Dimpfel,0.75
16599,Michael 'Swisher' Schmid,0.43
14737,Ignacio 'meyern' Meyer,0.79
11163,Alencar 'trk' Rossato,0.99
10560,Gustavo 'yel' Knittel,0.9
9217,Epitacio 'TACO' de Melo,0.88
16817,Wesley 'hardzao' Lopes,0.8
12092,Maximiliano 'max' Gonzalez,0.97
16835,Gabriel 'ponter' Amaral,0.7
9214,Andres 'spamzzy' Correa,0.75
13915,Mareks 'YEKINDAR' Gaļinskis,1.03
18865,David 'dav1deuS' Tapia Maldonado,0.91
17384,Declan 'Vexite' Portelli,0.97
17384,Declan 'Vexite' Portelli,1.0
20895,Jingxiang 'Mercury' Wang,1.04
8950,Andrew 'kaze' Khong,1.26
20533,Mori 'MOREE' Mizrahi,0.43
20607,Nicolás 'buda' Kramer,0.98
16555,Sergey 'Ax1Le' Rykhtorov,0.92
7398,Peter 'dupreeh' Rasmussen,0.6
12521,Andrei 'arT' Piovezan,1.09
16920,Dmitry 'sh1ro' Sokolov,1.1
11954,Dion 'FASHR' Derksen,0.74
11139,Alistair 'aliStair' Johnston,0.75
20194,Garidmagnai 'bLitz' Byambasuren,0.91
18865,David 'dav1deuS' Tapia Maldonado,0.82
2023,Gabriel 'FalleN' Toledo,0.93
15778,Sener 'SENER1' Mahmuti,1.06
18689,Tuvshintugs 'Annihilation' Nyamdorj,0.97
14419,Fredrik 'roeJ' Jørgensen,0.94
16486,Erik 'ztr' Gustafsson,0.95
14218,Nicolas 'Plopski' Gonzalez Zamora,1.22
18072,Ádám 'torzsi' Torzsás,1.1
18223,Saad 'PokemoN' Ahmad,0.78
19672,Jayson 'Kyojin' Nguyen Van,0.78
8552,YuanZhang 'Attacker' Sheng,0.88
15821,Adam 'NEOFRAG' Zouhar,1.1
14148,Rasmus 'sjuush' Beck,0.76
19750,André 'drop' Abreu,0.65
9960,David 'frozen' Čerňanský,0.99
18987,Valeriy 'b1t' Vakhovskiy,0.76
14148,Rasmus 'sjuush' Beck,0.75
16555,Sergey 'Ax1Le' Rykhtorov,0.89
11954,Dion 'FASHR' Derksen,0.75
18317,Boris 'magixx' Vorobiev,0.64
7998,Oleksandr 's1mple' Kostyliev,0.88
16080,Paweł 'dycha' Dycha,1.19
8520,Keith 'NAF' Markovic,1.3
10610,Ismail 'refrezh' Ali,0.67
11893,Mathieu 'ZywOo' Herbaut,0.8
11954,Dion 'FASHR' Derksen,0.97
13776,Dzhami 'Jame' Ali,1.12
17147,Flatron 'juanflatroo' Halimi,0.58
8611,Patrick 'es3tag' Hansen,0.87
5794,Johannes 'tabseN' Wodarz,0.71
15778,Sener 'SENER1' Mahmuti,0.59
15071,Timofey 'interz' Yakushin,1.16
17288,Izabella 'izaa' Galle,0.91
16760,Karolina 'Liina' Kasprzyk,0.78
21736,Josiane 'josi' Izidorio,0.91
21733,Mariana 'LyttleZ' Sabia,1.1
22063,Hania 'Hanka' Pudlis,0.96
18786,Thea 'pullox' Evensen,0.83
22065,Angelika 'Angelka' Kozłowska,1.06
2023,Gabriel 'FalleN' Toledo,0.77
16207,Zhenghao 'DANK1NG' Lv,0.84
13300,Asger 'Farlig' Jensen,0.78
14176,Kévin 'misutaaa' Rabier,0.92
2023,Gabriel 'FalleN' Toledo,1.15
7028,YuLun 'Summer' Cai,1.12
7398,Peter 'dupreeh' Rasmussen,0.67
7412,Lukas 'gla1ve' Rossander,0.92
16612,David 'n0rb3r7' Danielyan,1.07
15698,Eduardo 'dumau' Wolkmer,1.15
16817,Wesley 'hardzao' Lopes,0.81
19015,Aurimas 'Bymas' Pipiras,1.08
8564,Fernando 'fer' Alvarenga,1.2
11154,Raphael 'exit' Lacerda,0.83
13249,Josh 'oSee' Ohm,0.94
8575,Buğra 'Calyx' Arkın,0.79
15778,Sener 'SENER1' Mahmuti,0.58
8738,Jonathan 'EliGE' Jablonowski,1.1
11942,Timur 'buster' Tulepov,0.86
18638,Tengis 'sk0R' Batjargal,0.64
18506,Pavel 's1ren' Ogloblin,1.21
9816,Aleksi 'Aleksib' Virolainen,0.93
18865,David 'dav1deuS' Tapia Maldonado,0.82
15662,Aleksandr 'zorte' Zagodyrenko,0.75
18638,Tengis 'sk0R' Batjargal,0.92
19739,Pierre 'Ex3rcice' Bulinge,0.88
922,Marco 'Snappi' Pfeiffer,1.06
19673,Robert 'Patsi' Isyanov,0.83
17147,Flatron 'juanflatroo' Halimi,1.29
19230,Ilya 'm0NESY' Osipov,0.57
9019,Kia 'Surreal' Man,0.78
11199,Sebastian 'beastik' Daňo,0.77
17293,Danil 'Porya' Poryadin,0.8
922,Marco 'Snappi' Pfeiffer,1.2
19739,Pierre 'Ex3rcice' Bulinge,1.14
14419,Fredrik 'roeJ' Jørgensen,1.05
7996,Joey 'CRUC1AL' Steusel,0.49
4954,Andreas 'Xyp9x' Højsleth,1.16
16495,Kornél 'kory' Szedlár,0.46
13915,Mareks 'YEKINDAR' Gaļinskis,0.65
7998,Oleksandr 's1mple' Kostyliev,1.08
14929,Jon 'JDC' de Castro,0.77
8575,Buğra 'Calyx' Arkın,1.03
29,Patrik 'f0rest' Lindberg,0.91
18072,Ádám 'torzsi' Torzsás,0.74
8574,Özgür 'woxic' Eker,1.0
9032,Emil 'Magisk' Reif,0.89
19236,Aleksandr 'KENSI' Gurkin,1.42
14359,Alikhan 'w1nt3r' Kopzhanov,0.69
14932,Josef 'faveN' Baumann,0.94
29,Patrik 'f0rest' Lindberg,0.89
16947,Ilya 'Perfecto' Zalutskiy,0.84
14359,Alikhan 'w1nt3r' Kopzhanov,1.31
7998,Oleksandr 's1mple' Kostyliev,0.73
11840,Kirill 'Boombl4' Mikhailov,1.0
18506,Pavel 's1ren' Ogloblin,0.91
12018,René 'TeSeS' Madsen,0.86
17956,Jakob 'jabbi' Nygaard,0.79
19750,André 'drop' Abreu,0.71
8183,Håvard 'rain' Nygaard,0.75
2023,Gabriel 'FalleN' Toledo,0.86
12553,Yuri 'yuurih' Santos,0.81
14176,Kévin 'misutaaa' Rabier,1.07
557,Lincoln 'fnx' Lau,0.71
12018,René 'TeSeS' Madsen,0.93
13915,Mareks 'YEKINDAR' Gaļinskis,0.93
12553,Yuri 'yuurih' Santos,0.69
7322,Dan 'apEX' Madesclaire,0.87
11816,Robin 'ropz' Kool,0.88
14218,Nicolas 'Plopski' Gonzalez Zamora,0.81
12822,Vinicius 'VINI' Figueiredo,1.12
17956,Jakob 'jabbi' Nygaard,0.69
1225,Richard 'shox' Papillon,0.68
3972,Nemanja 'huNter-' Kovač,1.07
4679,Justin 'jks' Savage,0.96
13249,Josh 'oSee' Ohm,1.03
7398,Peter 'dupreeh' Rasmussen,1.02
7998,Oleksandr 's1mple' Kostyliev,1.08
18221,Lotan 'Spinx' Giladi,0.59
8918,Denis 'electroNic' Sharipov,0.76
8183,Håvard 'rain' Nygaard,1.47
3972,Nemanja 'huNter-' Kovač,1.43
7322,Dan 'apEX' Madesclaire,0.98
17306,Abdul 'degster' Gasanov,0.97
19230,Ilya 'm0NESY' Osipov,1.0
7687,Nick 'nitr0' Cannella,1.16
8183,Håvard 'rain' Nygaard,1.06
8611,Patrick 'es3tag' Hansen,1.06
14148,Rasmus 'sjuush' Beck,0.83
8918,Denis 'electroNic' Sharipov,1.07
4679,Justin 'jks' Savage,1.24
13249,Josh 'oSee' Ohm,0.85
4679,Justin 'jks' Savage,0.87
17956,Jakob 'jabbi' Nygaard,0.42
8611,Patrick 'es3tag' Hansen,1.21
3972,Nemanja 'huNter-' Kovač,0.95
16816,Vinicius 'vsm' Moreira,0.54
8611,Patrick 'es3tag' Hansen,0.65
19044,Maciej 'F1KU' Miklas,0.58
7398,Peter 'dupreeh' Rasmussen,0.9
17956,Jakob 'jabbi' Nygaard,1.19
13300,Asger 'Farlig' Jensen,0.88
9032,Emil 'Magisk' Reif,0.72
13249,Josh 'oSee' Ohm,1.14
15821,Adam 'NEOFRAG' Zouhar,1.06
3972,Nemanja 'huNter-' Kovač,1.07
9766,Hampus 'hampus' Poser,0.83
15821,Adam 'NEOFRAG' Zouhar,0.62
14932,Josef 'faveN' Baumann,0.58
9136,Vincent 'Brehze' Cayonte,1.18
17372,Justin 'FaNg' Coakley,0.56
14176,Kévin 'misutaaa' Rabier,0.43
11893,Mathieu 'ZywOo' Herbaut,0.85
12731,Viktor 'sdy' Orudzhev,0.79
11777,Pavle 'Maden' Bošković,0.84
12731,Viktor 'sdy' Orudzhev,1.55
922,Marco 'Snappi' Pfeiffer,0.67
19899,Karim 'Krimbo' Moussa,0.84
284,Audric 'JACKZ' Jug,0.97
7398,Peter 'dupreeh' Rasmussen,0.75
5796,Tizian 'tiziaN' Feldbusch,0.93
17306,Abdul 'degster' Gasanov,0.98
11893,Mathieu 'ZywOo' Herbaut,0.8
9482,Gabriel 'NEKIZ' Schenato,0.7
19164,Álvaro 'SunPayus' García,0.87
8574,Özgür 'woxic' Eker,0.94
16612,David 'n0rb3r7' Danielyan,1.03
19187,Yasin 'xfl0ud' Koç,1.05
14390,Adriano 'WOOD7' Cerato,0.7
15835,Ömer 'imoRR' Karataş,1.34
9219,João 'felps' Vasconcellos,1.14
18676,Felipe 'skullz' Medeiros,0.52
16768,Liu 'lan' Qi,0.89
8568,Ricardo 'boltz' Prass,0.91
11139,Alistair 'aliStair' Johnston,0.66
17555,Zhengjie 'Martin' Zhuo,0.93
11140,Joshua 'INS' Potter,1.33
15090,Josh 'PwnAlone' Pigue,0.85
13093,Raúl 'DeathZz' Jordán Nieto,1.12
15370,Fritz 'slaxz-' Dietrich,0.82
21621,Qianhao 'Moseyuh' Chen,0.85
9217,Epitacio 'TACO' de Melo,0.55
8950,Andrew 'kaze' Khong,1.07
12553,Yuri 'yuurih' Santos,0.81
9220,Gustavo 'SHOOWTiME' Gonçalves,0.58
12027,Vladislav 'Krad' Kravchenko,0.67
9254,Alejandro 'mopoz' Fernández-Quejo Cano,0.6
12781,Nils 'k1to' Gruhne,0.95
9219,João 'felps' Vasconcellos,1.02
9254,Alejandro 'mopoz' Fernández-Quejo Cano,0.94
11140,Joshua 'INS' Potter,0.66
20110,Max 'Marix' Kugener,0.76
16693,Shahar 'flameZ' Shushan,1.1
5796,Tizian 'tiziaN' Feldbusch,1.11
18053,Helvijs 'broky' Saukants,1.01
18462,William 'mezii' Merriman,1.05
10096,Rasmus 'HooXi' Nielsen,0.98
429,Finn 'karrigan' Andersen,0.87
19509,David 'dav1g' Granado Bermudo,0.63
7412,Lukas 'gla1ve' Rossander,0.96
8520,Keith 'NAF' Markovic,1.03
4954,Andreas 'Xyp9x' Højsleth,0.88
12521,Andrei 'arT' Piovezan,0.88
18053,Helvijs 'broky' Saukants,1.09
9254,Alejandro 'mopoz' Fernández-Quejo Cano,0.95
9766,Hampus 'hampus' Poser,1.01
19673,Robert 'Patsi' Isyanov,1.05
15071,Timofey 'interz' Yakushin,0.55
3972,Nemanja 'huNter-' Kovač,0.86
14176,Kévin 'misutaaa' Rabier,0.79
429,Finn 'karrigan' Andersen,0.83
13300,Asger 'Farlig' Jensen,1.03
15698,Eduardo 'dumau' Wolkmer,0.97
19750,André 'drop' Abreu,1.12
14176,Kévin 'misutaaa' Rabier,1.29
16080,Paweł 'dycha' Dycha,0.68
9960,David 'frozen' Čerňanský,1.09
16947,Ilya 'Perfecto' Zalutskiy,1.02
9217,Epitacio 'TACO' de Melo,0.73
7412,Lukas 'gla1ve' Rossander,0.78
20127,Ihor 'w0nderful' Zhdanov,1.28
16612,David 'n0rb3r7' Danielyan,0.86
9115,Christopher 'dexter' Nong,1.06
7322,Dan 'apEX' Madesclaire,0.74
17956,Jakob 'jabbi' Nygaard,0.88
19509,David 'dav1g' Granado Bermudo,0.98
8528,Abay 'HObbit' Khassenov,1.18
16555,Sergey 'Ax1Le' Rykhtorov,1.15
12521,Andrei 'arT' Piovezan,0.72
16921,Vladislav 'nafany' Gorshkov,0.91
19750,André 'drop' Abreu,0.91
14932,Josef 'faveN' Baumann,0.69
16920,Dmitry 'sh1ro' Sokolov,1.12
429,Finn 'karrigan' Andersen,0.74
9816,Aleksi 'Aleksib' Virolainen,1.04
8528,Abay 'HObbit' Khassenov,0.99
555,Bruno 'BIT' Fukuda Lima,0.98
15165,Benjamin 'blameF' Bremer,1.18
5796,Tizian 'tiziaN' Feldbusch,1.37
11893,Mathieu 'ZywOo' Herbaut,1.36
15071,Timofey 'interz' Yakushin,1.07
14218,Nicolas 'Plopski' Gonzalez Zamora,1.13
1225,Richard 'shox' Papillon,1.09
7398,Peter 'dupreeh' Rasmussen,0.86
7412,Lukas 'gla1ve' Rossander,1.09
922,Marco 'Snappi' Pfeiffer,1.02
18072,Ádám 'torzsi' Torzsás,1.01
11816,Robin 'ropz' Kool,0.96
4679,Justin 'jks' Savage,1.38
284,Audric 'JACKZ' Jug,0.86
429,Finn 'karrigan' Andersen,1.08
9816,Aleksi 'Aleksib' Virolainen,1.25
11816,Robin 'ropz' Kool,0.89
3972,Nemanja 'huNter-' Kovač,1.23
14218,Nicolas 'Plopski' Gonzalez Zamora,0.63
13776,Dzhami 'Jame' Ali,0.83
12553,Yuri 'yuurih' Santos,0.97
8184,Alex 'ALEX' McMeekin,1.09
9278,Fredrik 'REZ' Sterner,1.13
15071,Timofey 'interz' Yakushin,1.07
7528,Freddy 'KRIMZ' Johansson,1.04
11840,Kirill 'Boombl4' Mikhailov,1.06
11777,Pavle 'Maden' Bošković,0.89
284,Audric 'JACKZ' Jug,1.1
8528,Abay 'HObbit' Khassenov,1.05
16726,Love 'phzy' Smidebrant,0.89
9032,Emil 'Magisk' Reif,0.92
7168,Nathan 'NBK-' Schmitt,1.08
18221,Lotan 'Spinx' Giladi,1.26
13666,Ludvig 'Brollan' Brolin,1.2
8183,Håvard 'rain' Nygaard,1.16
7412,Lukas 'gla1ve' Rossander,0.59
9115,Christopher 'dexter' Nong,0.9
8611,Patrick 'es3tag' Hansen,0.74
10264,Nikolaj 'niko' Kristensen,0.84
10096,Rasmus 'HooXi' Nielsen,0.68
18072,Ádám 'torzsi' Torzsás,0.9
19677,Damjan 'kyxsan' Stoilkovski,0.67
9032,Emil 'Magisk' Reif,0.42
20987,Breno 'brnz4n' Poletto,0.53
13776,Dzhami 'Jame' Ali,1.17
20987,Breno 'brnz4n' Poletto,0.98
19677,Damjan 'kyxsan' Stoilkovski,0.8
8918,Denis 'electroNic' Sharipov,0.86
7398,Peter 'dupreeh' Rasmussen,1.08
19750,André 'drop' Abreu,0.88
20113,Denis 'deko' Zhukov,0.5
11777,Pavle 'Maden' Bošković,0.39
16921,Vladislav 'nafany' Gorshkov,0.54
19694,Lucas 'nqz' Soares,1.12
21037,Felipe 'insani' Yuji,0.75
20872,Bram 'Nexius' Campana,0.49
20563,Lucas 'lux' Meneghini,0.62
19044,Maciej 'F1KU' Miklas,0.51
20385,Kayke 'kye' Bertolucci,0.43
20872,Bram 'Nexius' Campana,0.5
20385,Kayke 'kye' Bertolucci,0.64
11777,Pavle 'Maden' Bošković,0.49
922,Marco 'Snappi' Pfeiffer,1.01
11630,Johnny 'JT' Theodosiou,0.73
922,Marco 'Snappi' Pfeiffer,0.54
20987,Breno 'brnz4n' Poletto,0.93
922,Marco 'Snappi' Pfeiffer,0.95
15501,Jonathan 'b0denmaster' Bodenmalm,0.66
13240,Viktor 'Lack1' Boldyrev,0.5
20709,Evgeny 'r3salt' Frolov,0.85
20987,Breno 'brnz4n' Poletto,0.57
13250,Ben 'ben1337' Smith,0.51
12877,Michael 'chelleos' Hawkins,0.58
13250,Ben 'ben1337' Smith,1.14
12875,Sharvesh 'dangeR' Saravanan,1.14
7716,Leonid 'chopper' Vishnyakov,0.52
7716,Leonid 'chopper' Vishnyakov,1.16
8789,Nikolay 'mir' Bityukov,0.59
12521,Andrei 'arT' Piovezan,0.63
8528,Abay 'HObbit' Khassenov,0.65
2023,Gabriel 'FalleN' Toledo,0.91
18835,Rafael 'saffee' Costa,0.97
18317,Boris 'magixx' Vorobiev,0.72
19920,Aleksandr 'KaiR0N-' Anashkin,0.95
7716,Leonid 'chopper' Vishnyakov,0.8
20101,Petr 'fame' Bolyshev,0.59
19920,Aleksandr 'KaiR0N-' Anashkin,0.3
16947,Ilya 'Perfecto' Zalutskiy,1.32
14759,Mihai 'iM' Ivan,0.65
16612,David 'n0rb3r7' Danielyan,0.56
18462,William 'mezii' Merriman,0.83
12732,Evgenii 'FL1T' Lebedev,1.05
7322,Dan 'apEX' Madesclaire,0.88
20423,Myroslav 'zont1x' Plakhotia,0.74
10096,Rasmus 'HooXi' Nielsen,0.66
14759,Mihai 'iM' Ivan,0.81
17956,Jakob 'jabbi' Nygaard,1.12
3741,Nikola 'NiKo' Kovač,0.58
12732,Evgenii 'FL1T' Lebedev,1.04
17956,Jakob 'jabbi' Nygaard,0.66
2241,Ricardo 'roman' Oliveira,0.53
18221,Lotan 'Spinx' Giladi,0.89
8797,Jake 'Stewie2K' Yip,0.95
7322,Dan 'apEX' Madesclaire,0.8
8797,Jake 'Stewie2K' Yip,1.15
12018,René 'TeSeS' Madsen,0.4
18676,Felipe 'skullz' Medeiros,0.8
19284,David 'prosus' Hesse,0.41
16693,Shahar 'flameZ' Shushan,0.69
21167,Danil 'donk' Kryshkovets,0.84
19284,David 'prosus' Hesse,0.74
14148,Rasmus 'sjuush' Beck,1.03
16820,Kamil 'siuhy' Szkaradek,1.12
922,Marco 'Snappi' Pfeiffer,0.64
12732,Evgenii 'FL1T' Lebedev,0.82
17384,Declan 'Vexite' Portelli,0.69
13602,Nico 'nicoodoz' Tamjidi,1.09
18317,Boris 'magixx' Vorobiev,0.79
20607,Nicolás 'buda' Kramer,0.68
18072,Ádám 'torzsi' Torzsás,0.86
9656,Ali 'hAdji' Haïnouss,0.56
11893,Mathieu 'ZywOo' Herbaut,1.05
429,Finn 'karrigan' Andersen,0.58
429,Finn 'karrigan' Andersen,0.67
