eventId,matchId,teamOneName,teamTwoName,teamOneScore,teamTwoScore,teamOneWon,teamTwoWon,matchLink
6980,2363131,TYLOO,Invictus International,2,0,True,False,/matches/2363131/tyloo-vs-invictus-international-blasttv-paris-major-2023-asia-rmr
6980,2363130,Twisted Minds,VERTEX,2,1,True,False,/matches/2363130/twisted-minds-vs-vertex-blasttv-paris-major-2023-asia-rmr
6980,2363129,Grayhound,Eruption,16,12,True,False,/matches/2363129/grayhound-vs-eruption-blasttv-paris-major-2023-asia-rmr
6980,2363128,TheMongolz,Rare Atom,16,11,True,False,/matches/2363128/themongolz-vs-rare-atom-blasttv-paris-major-2023-asia-rmr
6980,2363103,Eruption,Invictus International,16,6,False,True,/matches/2363103/eruption-vs-invictus-international-blasttv-paris-major-2023-asia-rmr
6980,2363102,Grayhound,TYLOO,16,8,False,True,/matches/2363102/grayhound-vs-tyloo-blasttv-paris-major-2023-asia-rmr
6980,2363101,Rare Atom,VERTEX,16,6,False,True,/matches/2363101/rare-atom-vs-vertex-blasttv-paris-major-2023-asia-rmr
6980,2363100,TheMongolz,Twisted Minds,16,10,True,False,/matches/2363100/themongolz-vs-twisted-minds-blasttv-paris-major-2023-asia-rmr
6979,2363216,paiN,FURIA,1,2,False,True,/matches/2363216/pain-vs-furia-blasttv-paris-major-2023-americas-rmr
6979,2363215,Liquid,Nouns,2,1,True,False,/matches/2363215/liquid-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,2363214,Fluxo,Paquetá,2,0,True,False,/matches/2363214/fluxo-vs-paquet-blasttv-paris-major-2023-americas-rmr
6979,2363213,Complexity,MIBR,2,0,True,False,/matches/2363213/complexity-vs-mibr-blasttv-paris-major-2023-americas-rmr
6979,2363211,Liquid,FURIA,1,2,False,True,/matches/2363211/liquid-vs-furia-blasttv-paris-major-2023-americas-rmr
6979,2363212,paiN,Fluxo,2,0,True,False,/matches/2363212/pain-vs-fluxo-blasttv-paris-major-2023-americas-rmr
6979,2363210,Flamengo,Nouns,1,2,False,True,/matches/2363210/flamengo-vs-nouns-blasttv-paris-major-2023-americas-rmr
6979,2363209,BESTIA,MIBR,1,2,False,True,/matches/2363209/bestia-vs-mibr-blasttv-paris-major-2023-americas-rmr
6979,2363208,Evil Geniuses,Paquetá,1,2,False,True,/matches/2363208/evil-geniuses-vs-paquet-blasttv-paris-major-2023-americas-rmr
6979,2363207,Complexity,Imperial,2,0,True,False,/matches/2363207/complexity-vs-imperial-blasttv-paris-major-2023-americas-rmr
